timestamp,total_asset,available_cash,position_value,total_pnl,pnl_pct,positions_json,signal_count,trade_count
2026-05-08 14:45:31,400000.00,400000.00,0.00,0.00,0.0000,[],0,0
2026-05-08 17:47:17,200000.00,200000.00,0.00,0.00,0.0000,[],0,0
2026-05-08 17:47:17,200000.00,200000.00,0.00,0.00,0.0000,[],0,0
2026-05-11 09:30:13,400000.00,400000.00,0.00,0.00,0.0000,[],0,0
