date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-13,300913,51.63,51.34,52.83,50.89,49863,258891048.0,3.71,-1.72,-0.9,1.95
2026-03-16,300913,51.34,51.78,52.04,49.87,44216,225282711.0,4.23,0.86,0.44,1.73
2026-03-17,300913,52.97,50.12,55.97,50.12,113015,594280136.0,11.3,-3.21,-1.66,4.42
2026-03-18,300913,50.12,50.48,50.64,49.17,63506,317702072.0,2.93,0.72,0.36,2.48
2026-03-19,300913,49.34,48.32,49.7,48.1,58972,288268346.0,3.17,-4.28,-2.16,2.31
2026-03-20,300913,49.02,48.28,51.02,48.24,86011,429980971.0,5.75,-0.08,-0.04,3.36
2026-03-23,300913,47.02,44.62,47.08,44.34,64375,295940806.0,5.68,-7.58,-3.66,2.52
2026-03-24,300913,45.72,46.22,46.34,44.84,47177,215603986.0,3.36,3.59,1.6,1.84
2026-03-25,300913,46.79,49.25,50.52,46.79,88277,433602500.0,8.07,6.56,3.03,3.45
2026-03-26,300913,48.65,47.71,49.71,47.55,53497,260660899.0,4.39,-3.13,-1.54,2.09
2026-03-27,300913,47.04,47.81,48.63,46.05,39074,186903293.0,5.41,0.21,0.1,1.53
2026-03-30,300913,47.09,48.3,48.3,46.85,29525,141381840.0,3.03,1.02,0.49,1.15
2026-03-31,300913,47.78,47.17,48.24,46.59,39054,185417947.0,3.42,-2.34,-1.13,1.53
2026-04-01,300913,48.14,48.58,48.97,47.77,48746,236589879.0,2.54,2.99,1.41,1.91
2026-04-02,300913,48.07,48.86,50.27,47.93,63865,316546288.0,4.82,0.58,0.28,2.5
2026-04-03,300913,49.19,49.23,50.11,48.99,52733,262643851.0,2.29,0.76,0.37,2.06
2026-04-07,300913,49.24,48.47,50.0,48.21,45547,224172438.0,3.64,-1.54,-0.76,1.78
2026-04-08,300913,49.86,52.2,52.83,49.56,94562,487602509.0,6.75,7.7,3.73,3.7
2026-04-09,300913,51.33,52.93,53.28,51.23,85760,452987564.0,3.93,1.4,0.73,3.35
2026-04-10,300913,52.97,51.74,53.31,51.67,69624,364301494.0,3.1,-2.25,-1.19,2.72
2026-04-13,300913,51.15,52.23,52.72,51.03,50711,264881526.0,3.27,0.95,0.49,1.98
2026-04-14,300913,53.25,53.54,54.78,52.97,100565,543681828.0,3.47,2.51,1.31,3.93
2026-04-15,300913,53.84,52.91,54.92,52.64,68227,367563262.0,4.26,-1.18,-0.63,2.67
2026-04-16,300913,52.84,54.25,54.52,52.5,74011,398308544.0,3.82,2.53,1.34,2.89
2026-04-17,300913,53.66,54.9,55.82,53.66,83092,457530075.0,3.98,1.2,0.65,3.25
2026-04-20,300913,54.75,54.64,55.79,54.34,64171,353468267.0,2.64,-0.47,-0.26,2.51
2026-04-21,300913,54.28,54.49,54.97,53.44,54868,297574930.0,2.8,-0.27,-0.15,2.15
2026-04-22,300913,54.22,56.63,56.97,53.97,96490,542114063.0,5.51,3.93,2.14,3.77
2026-04-23,300913,56.4,54.62,56.64,54.09,72557,401008814.0,4.5,-3.55,-2.01,2.84
2026-04-24,300913,53.97,53.29,54.62,52.83,53301,285466634.0,3.28,-2.44,-1.33,2.08
2026-04-27,300913,53.83,54.09,54.79,53.14,55429,300891847.0,3.1,1.5,0.8,2.17
2026-04-28,300913,54.84,52.72,54.84,52.15,71948,382597768.0,4.97,-2.53,-1.37,2.81
2026-04-29,300913,51.84,52.2,53.09,51.74,49022,257568709.0,2.56,-0.99,-0.52,1.92
2026-04-30,300913,52.51,52.43,54.14,52.34,47458,252390752.0,3.45,0.44,0.23,1.86
2026-05-06,300913,53.0,54.99,56.97,52.91,102930,566394576.0,7.74,4.88,2.56,4.02
2026-05-07,300913,55.74,57.89,58.44,55.35,125601,719923702.0,5.62,5.27,2.9,4.91
2026-05-08,300913,56.75,58.41,59.02,56.34,112049,651697354.0,4.63,0.9,0.52,4.38
2026-05-11,300913,59.12,58.89,59.42,57.44,126415,744524631.0,3.39,0.82,0.48,4.94
2026-05-12,300913,58.72,58.43,59.46,57.69,75680,444535772.0,3.01,-0.78,-0.46,2.96
2026-05-13,300913,57.38,58.68,58.84,56.84,81839,478735589.0,3.42,0.43,0.25,3.2
2026-05-14,300913,58.89,56.84,59.13,56.84,73613,426373159.0,3.9,-3.14,-1.84,2.88
2026-05-15,300913,57.25,55.15,58.02,54.4,83133,466215586.0,6.37,-2.97,-1.69,3.25
2026-05-18,300913,55.34,55.2,56.12,54.34,51827,287424007.0,3.23,0.09,0.05,2.03
2026-05-19,300913,55.02,56.04,56.09,52.25,88488,482633733.0,6.96,1.52,0.84,3.46
2026-05-20,300913,55.32,55.45,55.95,54.29,57588,318648481.0,2.96,-1.05,-0.59,2.25
2026-05-21,300913,56.04,50.83,56.24,50.72,93576,500040836.0,9.95,-8.33,-4.62,3.66
2026-05-22,300913,51.65,52.47,53.03,50.96,60599,316761680.0,4.07,3.23,1.64,2.37
2026-05-25,300913,53.34,54.34,55.11,52.39,77586,416794102.0,5.18,3.56,1.87,3.03
2026-05-26,300913,54.19,53.69,55.12,52.74,71908,388327223.0,4.38,-1.2,-0.65,2.81
2026-05-27,300913,53.37,51.04,53.52,50.43,65840,342174444.0,5.76,-4.94,-2.65,2.57
2026-05-28,300913,50.83,51.75,52.28,49.04,60573,307611339.0,6.35,1.39,0.71,2.37
2026-05-29,300913,51.88,59.19,61.44,51.88,286198,1675759260.0,18.47,14.38,7.44,11.19
