date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,300366,6.02,5.79,6.06,5.78,113259,66642686.0,4.67,-3.5,-0.21,2.13
2026-03-23,300366,5.6,5.46,5.72,5.4,140512,78213986.0,5.53,-5.7,-0.33,2.65
2026-03-24,300366,5.57,5.58,5.58,5.4,107853,59390937.0,3.3,2.2,0.12,2.03
2026-03-25,300366,5.63,5.77,5.78,5.59,94463,53880607.0,3.41,3.41,0.19,1.78
2026-03-26,300366,5.78,5.64,5.86,5.62,94069,54032850.0,4.16,-2.25,-0.13,1.77
2026-03-27,300366,5.53,5.74,5.74,5.53,64906,36896709.0,3.72,1.77,0.1,1.22
2026-03-30,300366,5.64,5.72,5.73,5.62,46640,26510419.0,1.92,-0.35,-0.02,0.88
2026-03-31,300366,5.72,5.68,5.84,5.66,77223,44503440.0,3.15,-0.7,-0.04,1.46
2026-04-01,300366,5.79,5.71,5.82,5.67,70354,40168422.0,2.64,0.53,0.03,1.33
2026-04-02,300366,5.71,5.53,5.71,5.51,83166,46485258.0,3.5,-3.15,-0.18,1.57
2026-04-03,300366,5.56,5.41,5.58,5.39,71262,38756820.0,3.44,-2.17,-0.12,1.34
2026-04-07,300366,5.41,5.42,5.47,5.38,51836,28142384.0,1.66,0.18,0.01,0.98
2026-04-08,300366,5.58,5.71,5.71,5.54,100239,56292941.0,3.14,5.35,0.29,1.89
2026-04-09,300366,5.65,5.52,5.65,5.51,86740,48394578.0,2.45,-3.33,-0.19,1.64
2026-04-10,300366,5.56,5.56,5.63,5.56,65382,36575889.0,1.27,0.72,0.04,1.23
2026-04-13,300366,5.52,5.66,5.67,5.51,62357,35032986.0,2.88,1.8,0.1,1.18
2026-04-14,300366,5.71,5.66,5.73,5.6,61133,34526952.0,2.3,0.0,0.0,1.15
2026-04-15,300366,5.69,5.6,5.7,5.58,60975,34285381.0,2.12,-1.06,-0.06,1.15
2026-04-16,300366,5.59,5.65,5.67,5.59,63743,35924655.0,1.43,0.89,0.05,1.2
2026-04-17,300366,5.66,5.6,5.67,5.56,67511,37768830.0,1.95,-0.88,-0.05,1.27
2026-04-20,300366,5.59,5.69,5.76,5.57,90780,51493354.0,3.39,1.61,0.09,1.71
2026-04-21,300366,5.68,5.65,5.69,5.62,66507,37495712.0,1.23,-0.7,-0.04,1.25
2026-04-22,300366,5.65,5.55,5.65,5.53,79916,44545756.0,2.12,-1.77,-0.1,1.51
2026-04-23,300366,5.55,5.43,5.56,5.43,81615,44720908.0,2.34,-2.16,-0.12,1.54
2026-04-24,300366,5.39,5.15,5.4,5.05,188923,97826573.0,6.45,-5.16,-0.28,3.56
2026-04-27,300366,5.13,5.34,5.42,4.97,157559,81199294.0,8.74,3.69,0.19,2.97
2026-04-28,300366,5.25,5.12,5.28,5.11,91766,47669639.0,3.18,-4.12,-0.22,1.73
2026-04-29,300366,5.5,5.4,5.58,5.35,163790,89330014.0,4.49,5.47,0.28,3.09
2026-04-30,300366,5.4,5.61,5.63,5.4,143983,79834681.0,4.26,3.89,0.21,2.71
2026-05-06,300366,5.61,5.66,5.68,5.58,94387,53233236.0,1.78,0.89,0.05,1.78
2026-05-07,300366,5.66,5.79,5.83,5.61,113258,65083677.0,3.89,2.3,0.13,2.13
2026-05-08,300366,5.78,5.84,5.88,5.77,70131,40847988.0,1.9,0.86,0.05,1.32
2026-05-11,300366,5.89,5.87,5.91,5.78,88814,51871004.0,2.23,0.51,0.03,1.67
2026-05-12,300366,5.83,5.74,5.86,5.73,79285,45839093.0,2.21,-2.21,-0.13,1.49
2026-05-13,300366,5.72,5.88,5.89,5.69,93746,54344380.0,3.48,2.44,0.14,1.77
2026-05-14,300366,5.87,5.74,5.89,5.72,69279,40061904.0,2.89,-2.38,-0.14,1.31
2026-05-15,300366,5.74,5.78,5.93,5.73,80669,46890318.0,3.48,0.7,0.04,1.52
