date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-13,002544,28.5,27.91,28.76,27.84,107403,303107312.48,3.21,-2.58,-0.74,1.58
2026-03-16,002544,27.85,27.53,27.88,27.1,132714,364319543.86,2.79,-1.36,-0.38,1.95
2026-03-17,002544,27.9,26.88,28.38,26.88,109992,302430614.8,5.45,-2.36,-0.65,1.62
2026-03-18,002544,27.52,28.06,28.15,27.0,216127,597262149.15,4.28,4.39,1.18,3.18
2026-03-19,002544,27.55,27.25,27.93,27.16,133899,368217613.49,2.74,-2.89,-0.81,1.97
2026-03-20,002544,27.55,25.97,27.59,25.95,163733,435781723.56,6.02,-4.7,-1.28,2.41
2026-03-23,002544,25.5,25.32,26.62,25.16,229480,592235935.22,5.62,-2.5,-0.65,3.37
2026-03-24,002544,25.8,25.67,25.96,24.91,128473,326024398.89,4.15,1.38,0.35,1.89
2026-03-25,002544,25.88,25.76,26.2,25.65,107587,278521709.52,2.14,0.35,0.09,1.58
2026-03-26,002544,26.02,25.35,26.1,25.18,102126,260713802.58,3.57,-1.59,-0.41,1.5
2026-03-27,002544,24.98,25.42,25.47,24.8,82332,207580517.82,2.64,0.28,0.07,1.21
2026-03-30,002544,25.01,25.56,25.57,24.64,139227,350098461.89,3.66,0.55,0.14,2.05
2026-03-31,002544,25.56,25.85,26.8,25.35,184937,483951846.27,5.67,1.13,0.29,2.72
2026-04-01,002544,26.3,25.87,26.37,25.66,100072,259235627.52,2.75,0.08,0.02,1.47
2026-04-02,002544,25.77,25.08,25.88,24.94,83059,210190105.6,3.63,-3.05,-0.79,1.22
2026-04-03,002544,25.3,24.55,25.38,24.42,79397,196794894.38,3.83,-2.11,-0.53,1.17
2026-04-07,002544,24.77,24.99,25.31,24.77,93768,234817213.24,2.2,1.79,0.44,1.38
2026-04-08,002544,25.51,26.37,26.4,25.5,144792,376757760.63,3.6,5.52,1.38,2.13
2026-04-09,002544,26.2,26.31,26.74,26.0,126587,334842846.03,2.81,-0.23,-0.06,1.86
2026-04-10,002544,26.42,26.14,26.71,26.14,104518,275883485.0,2.17,-0.65,-0.17,1.54
2026-04-13,002544,26.0,26.33,26.54,25.9,96093,252508242.23,2.45,0.73,0.19,1.41
2026-04-14,002544,26.53,26.89,27.18,26.44,151816,406075773.82,2.81,2.13,0.56,2.23
2026-04-15,002544,26.89,26.67,27.4,26.58,147222,397538429.84,3.05,-0.82,-0.22,2.16
2026-04-16,002544,26.77,26.94,26.97,26.5,110111,294589635.84,1.76,1.01,0.27,1.62
2026-04-17,002544,26.91,27.08,27.4,26.65,100746,271809789.0,2.78,0.52,0.14,1.48
2026-04-20,002544,27.12,27.63,27.79,26.98,148211,407978746.94,2.99,2.03,0.55,2.18
2026-04-21,002544,27.85,27.81,28.09,27.46,173022,480909770.75,2.28,0.65,0.18,2.54
2026-04-22,002544,27.4,27.62,27.77,27.2,120087,330449417.91,2.05,-0.68,-0.19,1.76
2026-04-23,002544,27.54,27.17,28.08,26.96,148746,407326839.35,4.06,-1.63,-0.45,2.19
2026-04-24,002544,26.95,26.26,27.25,26.22,123037,325377465.02,3.79,-3.35,-0.91,1.81
2026-04-27,002544,25.62,25.72,25.9,24.88,182863,465769281.01,3.88,-2.06,-0.54,2.69
2026-04-28,002544,25.71,24.83,25.71,24.61,153384,383803285.8,4.28,-3.46,-0.89,2.25
2026-04-29,002544,24.51,25.16,25.77,24.51,120046,302837910.26,5.07,1.33,0.33,1.76
2026-04-30,002544,25.09,25.52,25.8,24.95,112305,284587166.61,3.38,1.43,0.36,1.65
2026-05-06,002544,25.75,26.13,26.78,25.51,141798,372654806.73,4.98,2.39,0.61,2.08
2026-05-07,002544,26.38,26.67,26.92,26.1,138381,366714525.25,3.14,2.07,0.54,2.03
2026-05-08,002544,26.6,27.3,27.39,26.4,166561,449967060.08,3.71,2.36,0.63,2.45
2026-05-11,002544,27.59,27.69,28.0,27.3,175526,485433809.75,2.56,1.43,0.39,2.58
2026-05-12,002544,27.69,27.52,28.28,27.38,196953,546316277.99,3.25,-0.61,-0.17,2.89
2026-05-13,002544,27.31,27.56,27.78,27.11,119685,328858750.57,2.43,0.15,0.04,1.76
2026-05-14,002544,27.81,26.08,27.87,26.06,169070,453365110.16,6.57,-5.37,-1.48,2.48
2026-05-15,002544,26.26,25.45,26.49,25.27,134333,346756082.0,4.68,-2.42,-0.63,1.97
2026-05-18,002544,25.41,25.93,26.34,25.22,115778,300730479.47,4.4,1.89,0.48,1.7
2026-05-19,002544,25.88,25.77,26.06,25.28,105337,269636038.98,3.01,-0.62,-0.16,1.55
2026-05-20,002544,25.64,24.75,25.81,24.68,149507,372504147.95,4.38,-3.96,-1.02,2.2
2026-05-21,002544,24.93,23.5,25.45,23.49,171701,418872072.6,7.92,-5.05,-1.25,2.52
2026-05-22,002544,23.69,23.98,24.32,23.05,142711,337111363.61,5.4,2.04,0.48,2.1
2026-05-25,002544,24.3,23.61,24.47,23.27,150029,355166180.58,5.0,-1.54,-0.37,2.2
2026-05-26,002544,23.52,23.25,23.55,22.73,132986,306135393.0,3.47,-1.52,-0.36,1.95
2026-05-27,002544,23.26,22.65,23.54,22.57,115357,265131665.33,4.17,-2.58,-0.6,1.7
2026-05-28,002544,22.72,22.94,23.36,22.22,113489,258795932.67,5.03,1.28,0.29,1.67
2026-05-29,002544,22.92,21.7,23.0,21.58,146752,323680728.06,6.19,-5.41,-1.24,2.16
2026-06-01,002544,21.56,21.15,21.92,21.12,126664,272029305.8,3.69,-2.53,-0.55,1.86
2026-06-02,002544,21.3,20.98,21.47,20.66,113322,238317053.56,3.83,-0.8,-0.17,1.67
2026-06-03,002544,20.98,20.97,21.41,20.77,117166,247292894.0,3.05,-0.05,-0.01,1.72
2026-06-04,002544,20.79,20.32,20.84,20.0,128692,262254416.84,4.01,-3.1,-0.65,1.89
2026-06-05,002544,20.36,20.8,21.5,20.13,185990,388038524.36,6.74,2.36,0.48,2.73
2026-06-08,002544,20.39,19.53,20.73,19.32,176447,352910228.46,6.78,-6.11,-1.27,2.59
2026-06-09,002544,19.65,19.57,19.96,19.26,141265,275461562.0,3.58,0.2,0.04,2.08
2026-06-10,002544,19.37,19.47,19.74,18.87,179819,347951189.67,4.45,-0.51,-0.1,2.64
2026-06-11,002544,19.33,19.48,19.59,18.92,119901,230884589.67,3.44,0.05,0.01,1.76
2026-06-12,002544,19.75,20.0,20.2,19.53,160285,319383240.09,3.44,2.67,0.52,2.36
2026-06-15,002544,20.04,19.81,20.09,19.52,141806,280534630.88,2.85,-0.95,-0.19,2.08
2026-06-16,002544,19.82,20.15,20.45,19.62,153696,309468811.51,4.19,1.72,0.34,2.26
2026-06-17,002544,20.0,19.93,20.4,19.82,124031,248890521.54,2.88,-1.09,-0.22,1.82
2026-06-18,002544,19.74,19.53,20.03,19.46,132152,260602176.24,2.86,-2.01,-0.4,1.94
2026-06-22,002544,19.43,19.27,19.5,18.4,177354,334494678.54,5.63,-1.33,-0.26,2.61
2026-06-23,002544,19.06,18.71,19.5,18.51,134591,254811164.42,5.14,-2.91,-0.56,1.98
2026-06-24,002544,18.78,18.58,18.89,18.15,129845,239885316.59,3.96,-0.69,-0.13,1.91
2026-06-25,002544,18.44,18.45,19.05,18.21,130041,240834368.91,4.52,-0.7,-0.13,1.91
