date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,300213,8.48,8.05,8.5,8.01,134009,109949966.0,5.85,-3.94,-0.33,2.43
2026-03-23,300213,7.9,7.37,7.9,7.29,234358,178528078.0,7.58,-8.45,-0.68,4.24
2026-03-24,300213,7.53,7.73,7.74,7.4,140926,106577536.0,4.61,4.88,0.36,2.55
2026-03-25,300213,7.74,7.87,7.91,7.73,90963,71371043.0,2.33,1.81,0.14,1.65
2026-03-26,300213,7.8,7.65,7.91,7.61,86464,66778181.0,3.81,-2.8,-0.22,1.57
2026-03-27,300213,7.55,7.74,7.76,7.53,65094,50014743.0,3.01,1.18,0.09,1.18
2026-03-30,300213,7.59,7.81,7.84,7.57,72974,56372612.0,3.49,0.9,0.07,1.32
2026-03-31,300213,7.77,7.8,8.0,7.76,91558,72242389.0,3.07,-0.13,-0.01,1.66
2026-04-01,300213,7.91,7.87,7.98,7.81,72629,57118243.0,2.18,0.9,0.07,1.32
2026-04-02,300213,7.83,7.67,7.88,7.6,85904,66368415.0,3.56,-2.54,-0.2,1.56
2026-04-03,300213,7.72,7.54,7.76,7.53,68743,52439562.0,3.0,-1.69,-0.13,1.24
2026-04-07,300213,7.55,7.64,7.7,7.55,48479,37054789.0,1.99,1.33,0.1,0.88
2026-04-08,300213,7.82,7.99,7.99,7.81,97103,76960996.0,2.36,4.58,0.35,1.76
2026-04-09,300213,7.93,7.78,7.95,7.77,80256,62969498.0,2.25,-2.63,-0.21,1.45
2026-04-10,300213,7.79,7.85,7.97,7.79,75582,59770199.0,2.31,0.9,0.07,1.37
2026-04-13,300213,7.79,7.8,7.87,7.76,57037,44571401.0,1.4,-0.64,-0.05,1.03
2026-04-14,300213,7.85,7.9,7.91,7.77,73165,57313986.0,1.79,1.28,0.1,1.32
2026-04-15,300213,7.89,7.76,7.96,7.74,84725,66557493.0,2.78,-1.77,-0.14,1.53
2026-04-16,300213,7.8,7.93,7.96,7.75,106485,83892367.0,2.71,2.19,0.17,1.93
2026-04-17,300213,7.93,7.91,7.95,7.82,72952,57447728.0,1.64,-0.25,-0.02,1.32
2026-04-20,300213,7.91,8.03,8.04,7.88,95245,76033978.0,2.02,1.52,0.12,1.72
2026-04-21,300213,8.02,7.85,8.02,7.81,93390,73417813.0,2.62,-2.24,-0.18,1.69
2026-04-22,300213,7.85,7.82,7.88,7.77,73252,57224564.0,1.4,-0.38,-0.03,1.33
2026-04-23,300213,7.8,7.67,7.88,7.62,102996,79384206.0,3.32,-1.92,-0.15,1.87
2026-04-24,300213,7.63,7.66,7.71,7.48,98348,74576163.0,3.0,-0.13,-0.01,1.78
2026-04-27,300213,7.91,8.21,8.24,7.9,302535,245449106.0,4.44,7.18,0.55,5.48
2026-04-28,300213,8.13,8.08,8.29,8.02,149089,121179671.0,3.29,-1.58,-0.13,2.7
