date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,002475,48.39,48.22,49.7,48.22,1004845,4918969446.47,3.08,0.37,0.18,1.38
2026-03-23,002475,47.53,46.3,47.75,45.95,1017446,4757499916.6,3.73,-3.98,-1.92,1.4
2026-03-24,002475,46.8,46.34,46.94,44.57,1105607,5039460248.03,5.12,0.09,0.04,1.52
2026-03-25,002475,47.38,50.97,50.97,47.0,2608861,13043880636.87,8.57,9.99,4.63,3.59
2026-03-26,002475,51.71,50.19,51.71,49.96,2200194,11164299112.99,3.43,-1.53,-0.78,3.03
2026-03-27,002475,48.18,50.61,51.29,48.18,1749811,8737181237.92,6.2,0.84,0.42,2.41
2026-03-30,002475,49.8,48.76,50.0,48.1,1596406,7806460835.04,3.75,-3.66,-1.85,2.2
2026-03-31,002475,48.4,49.26,50.62,48.0,1671505,8302284089.63,5.37,1.03,0.5,2.3
2026-04-01,002475,50.48,50.4,51.11,49.8,1109777,5578244766.45,2.66,2.31,1.14,1.53
2026-04-02,002475,50.1,49.89,50.9,49.57,859659,4306449474.23,2.64,-1.01,-0.51,1.18
2026-04-03,002475,50.3,48.8,50.38,48.64,745145,3668426746.51,3.49,-2.18,-1.09,1.03
2026-04-07,002475,49.0,48.39,49.95,48.11,799878,3915337448.61,3.77,-0.84,-0.41,1.1
2026-04-08,002475,49.56,52.27,52.57,49.56,2019287,10341801422.42,6.22,8.02,3.88,2.78
2026-04-09,002475,51.5,55.09,55.78,51.3,2996031,16300584856.34,8.57,5.4,2.82,4.12
2026-04-10,002475,55.42,58.18,59.18,54.9,3868969,22240373572.75,7.77,5.61,3.09,5.32
2026-04-13,002475,57.78,58.6,59.52,57.5,2388132,13958472897.32,3.47,0.72,0.42,3.29
2026-04-14,002475,59.0,59.14,60.65,58.55,2432745,14486703394.41,3.58,0.92,0.54,3.35
2026-04-15,002475,59.0,58.78,60.98,58.45,1980038,11789558134.96,4.28,-0.61,-0.36,2.72
2026-04-16,002475,58.76,60.45,60.65,58.0,1996422,11903948271.64,4.51,2.84,1.67,2.75
2026-04-17,002475,59.85,59.75,60.88,59.25,1343424,8048223622.84,2.7,-1.16,-0.7,1.85
2026-04-20,002475,62.64,65.73,65.73,60.91,3929269,25188235806.75,8.07,10.01,5.98,5.41
2026-04-21,002475,64.86,65.75,66.0,62.9,2625733,16943576025.43,4.72,0.03,0.02,3.61
2026-04-22,002475,65.39,68.03,68.69,64.6,2366656,15963581222.05,6.22,3.47,2.28,3.26
