date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,300768,17.26,16.37,17.37,16.37,65687,110663839.0,5.82,-4.77,-0.82,1.56
2026-03-23,300768,16.12,15.29,16.22,15.12,77752,121834219.0,6.72,-6.6,-1.08,1.85
2026-03-24,300768,15.58,15.58,15.65,15.2,48057,74406392.0,2.94,1.9,0.29,1.14
2026-03-25,300768,15.6,15.68,15.92,15.58,49365,78156787.0,2.18,0.64,0.1,1.17
2026-03-26,300768,15.67,15.2,15.76,15.15,38649,59724476.0,3.89,-3.06,-0.48,0.92
2026-03-27,300768,15.03,15.43,15.45,14.98,37783,58115590.0,3.09,1.51,0.23,0.9
2026-03-30,300768,15.18,15.44,15.47,15.05,38106,58557798.0,2.72,0.06,0.01,0.91
2026-03-31,300768,15.47,15.28,15.65,15.25,31593,49023185.0,2.59,-1.04,-0.16,0.75
2026-04-01,300768,15.66,15.61,15.73,15.46,31436,49138907.0,1.77,2.16,0.33,0.75
2026-04-02,300768,15.46,15.1,15.5,15.0,37120,56795193.0,3.2,-3.27,-0.51,0.88
2026-04-03,300768,15.19,14.9,15.34,14.85,31707,47794985.0,3.25,-1.32,-0.2,0.75
2026-04-07,300768,14.95,15.1,15.18,14.92,25546,38734946.0,1.74,1.34,0.2,0.61
2026-04-08,300768,15.45,16.04,16.07,15.42,71036,112774699.0,4.3,6.23,0.94,1.69
2026-04-09,300768,15.93,15.5,15.93,15.5,46954,73853850.0,2.68,-3.37,-0.54,1.12
2026-04-10,300768,15.69,15.97,16.06,15.65,55975,89724369.0,2.65,3.03,0.47,1.33
2026-04-13,300768,15.93,16.03,16.22,15.82,43079,69424138.0,2.5,0.38,0.06,1.02
2026-04-14,300768,17.24,17.41,17.64,16.81,214289,370561738.0,5.18,8.61,1.38,5.09
2026-04-15,300768,17.46,16.87,17.5,16.82,131234,224894682.0,3.91,-3.1,-0.54,3.12
2026-04-16,300768,17.09,17.06,17.16,16.91,74609,127704609.0,1.48,1.13,0.19,1.77
2026-04-17,300768,16.95,17.02,17.11,16.78,70750,120520150.0,1.93,-0.23,-0.04,1.68
