date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,002583,10.66,10.24,10.76,10.23,339584,352967008.9,4.94,-4.57,-0.49,2.65
2026-03-23,002583,10.0,9.53,10.03,9.5,346765,339012282.24,5.18,-6.93,-0.71,2.7
2026-03-24,002583,9.71,9.82,9.83,9.56,205533,199513106.68,2.83,3.04,0.29,1.6
2026-03-25,002583,9.89,9.98,10.05,9.85,170737,170185350.86,2.04,1.63,0.16,1.33
2026-03-26,002583,9.98,9.76,10.03,9.72,155671,153407634.38,3.11,-2.2,-0.22,1.21
2026-03-27,002583,9.66,10.28,10.72,9.63,453032,466280611.31,11.17,5.33,0.52,3.53
2026-03-30,002583,10.01,10.09,10.15,9.93,236493,237663440.7,2.14,-1.85,-0.19,1.84
2026-03-31,002583,10.0,9.98,10.16,9.98,154467,155485481.62,1.78,-1.09,-0.11,1.2
2026-04-01,002583,10.15,10.05,10.18,9.98,131368,131980738.88,2.0,0.7,0.07,1.02
2026-04-02,002583,10.0,9.86,10.04,9.82,147545,146320908.3,2.19,-1.89,-0.19,1.15
2026-04-03,002583,9.94,10.11,10.42,9.72,338357,341241914.59,7.1,2.54,0.25,2.64
2026-04-07,002583,9.98,10.17,10.25,9.98,212040,214824086.36,2.67,0.59,0.06,1.65
2026-04-08,002583,10.3,10.46,10.52,10.22,366135,380182330.12,2.95,2.85,0.29,2.85
2026-04-09,002583,10.36,10.47,10.63,10.31,324442,340754181.72,3.06,0.1,0.01,2.53
2026-04-10,002583,10.45,10.51,10.61,10.45,251145,264871940.0,1.53,0.38,0.04,1.96
2026-04-13,002583,10.41,10.82,10.87,10.4,397854,426488155.89,4.47,2.95,0.31,3.1
2026-04-14,002583,10.85,10.8,10.91,10.71,293985,317594004.03,1.85,-0.18,-0.02,2.29
2026-04-15,002583,10.78,10.78,10.98,10.72,360079,389975982.79,2.41,-0.19,-0.02,2.81
2026-04-16,002583,10.73,10.85,10.88,10.65,266717,288177990.52,2.13,0.65,0.07,2.08
2026-04-17,002583,10.8,10.85,10.91,10.79,205938,223585163.61,1.11,0.0,0.0,1.61
2026-04-20,002583,10.83,10.89,10.95,10.81,221384,241370184.46,1.29,0.37,0.04,1.73
2026-04-21,002583,10.88,10.67,10.88,10.66,220467,236233249.76,2.02,-2.02,-0.22,1.72
2026-04-22,002583,10.61,10.8,10.82,10.58,179056,192771089.79,2.25,1.22,0.13,1.4
2026-04-23,002583,10.73,10.59,10.84,10.58,197860,211050610.52,2.41,-1.94,-0.21,1.54
2026-04-24,002583,10.58,10.33,10.62,10.32,207849,216529327.22,2.83,-2.46,-0.26,1.62
2026-04-27,002583,10.28,10.49,10.53,10.28,193351,202038475.0,2.42,1.55,0.16,1.51
2026-04-28,002583,10.42,10.21,10.48,10.16,189156,194779783.15,3.05,-2.67,-0.28,1.47
2026-04-29,002583,10.16,10.23,10.39,10.16,156235,160774581.88,2.25,0.2,0.02,1.22
2026-04-30,002583,10.03,9.94,10.19,9.85,343205,342446305.47,3.32,-2.83,-0.29,2.68
2026-05-06,002583,10.0,10.04,10.22,10.0,267080,270026530.5,2.21,1.01,0.1,2.08
2026-05-07,002583,10.08,10.04,10.14,9.96,229704,229964480.89,1.79,0.0,0.0,1.79
2026-05-08,002583,10.0,10.18,10.23,9.93,304568,308143684.99,2.99,1.39,0.14,2.37
2026-05-11,002583,10.2,10.03,10.28,9.97,325890,328269668.25,3.05,-1.47,-0.15,2.54
2026-05-12,002583,10.04,10.01,10.29,9.97,359928,362402821.64,3.19,-0.2,-0.02,2.81
2026-05-13,002583,9.96,10.07,10.25,9.94,298524,299983675.55,3.1,0.6,0.06,2.33
2026-05-14,002583,10.02,9.75,10.12,9.75,373899,368023574.55,3.67,-3.18,-0.32,2.91
2026-05-15,002583,9.77,9.57,9.81,9.54,278671,268111133.6,2.77,-1.85,-0.18,2.17
2026-05-18,002583,9.51,9.4,9.55,9.34,229155,215990765.6,2.19,-1.78,-0.17,1.79
2026-05-19,002583,9.36,9.42,9.44,9.22,259453,241881273.28,2.34,0.21,0.02,2.02
2026-05-20,002583,9.39,9.1,9.4,9.08,269917,246922726.28,3.4,-3.4,-0.32,2.1
2026-05-21,002583,9.12,8.89,9.22,8.88,260935,236194882.98,3.74,-2.31,-0.21,2.03
2026-05-22,002583,9.01,8.95,9.06,8.82,175155,156195110.71,2.7,0.67,0.06,1.37
2026-05-25,002583,8.94,8.99,9.05,8.81,180427,160585987.68,2.68,0.45,0.04,1.41
2026-05-26,002583,8.94,8.92,9.07,8.8,176070,156799060.64,3.0,-0.78,-0.07,1.37
2026-05-27,002583,8.84,8.58,8.94,8.54,272922,237024659.6,4.48,-3.81,-0.34,2.13
2026-05-28,002583,8.55,8.58,8.63,8.31,274100,232409162.3,3.73,0.0,0.0,2.14
2026-05-29,002583,8.56,8.38,8.62,8.38,217448,184196202.96,2.8,-2.33,-0.2,1.7
2026-06-01,002583,8.31,8.44,8.54,8.27,218306,184100507.04,3.22,0.72,0.06,1.7
2026-06-02,002583,8.43,8.27,8.47,8.2,206184,170709290.0,3.2,-2.01,-0.17,1.61
2026-06-03,002583,8.27,8.31,8.5,8.19,249148,207790379.04,3.75,0.48,0.04,1.94
2026-06-04,002583,8.21,8.27,8.38,8.21,194869,161662797.2,2.05,-0.48,-0.04,1.52
2026-06-05,002583,8.27,8.75,9.02,8.24,638531,557563644.3,9.43,5.8,0.48,4.98
2026-06-08,002583,8.5,8.54,8.72,8.31,452411,385239565.72,4.69,-2.4,-0.21,3.53
2026-06-09,002583,8.55,9.39,9.39,8.47,597105,548555247.61,10.77,9.95,0.85,4.65
2026-06-10,002583,9.39,9.04,9.48,8.98,801714,736521361.03,5.32,-3.73,-0.35,6.25
2026-06-11,002583,8.97,9.28,9.3,8.8,641014,586131895.85,5.53,2.65,0.24,5.0
2026-06-12,002583,9.28,9.55,10.18,9.15,758447,726863260.03,11.1,2.91,0.27,5.91
2026-06-15,002583,9.4,9.5,9.62,9.33,466819,440807751.52,3.04,-0.52,-0.05,3.64
2026-06-16,002583,9.4,9.17,9.41,9.1,398917,366954869.65,3.26,-3.47,-0.33,3.11
2026-06-17,002583,9.08,8.84,9.14,8.82,367579,327585144.45,3.49,-3.6,-0.33,2.87
2026-06-18,002583,8.78,8.7,8.85,8.55,264146,229862428.62,3.39,-1.58,-0.14,2.06
2026-06-22,002583,8.65,8.65,8.85,8.39,322195,275964673.83,5.29,-0.57,-0.05,2.51
2026-06-23,002583,8.57,8.81,9.12,8.51,423919,374839611.58,7.05,1.85,0.16,3.3
2026-06-24,002583,8.62,8.37,8.69,8.33,320488,270017506.65,4.09,-4.99,-0.44,2.5
2026-06-25,002583,8.39,8.37,8.59,8.28,250479,210975927.89,3.7,0.0,0.0,1.95
