date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,000100,4.4,4.34,4.47,4.33,3425855,1538642336.1,3.2,-0.91,-0.04,1.79
2026-03-23,000100,4.25,4.11,4.26,4.09,5477966,2331363736.9,3.92,-5.3,-0.23,2.86
2026-03-24,000100,4.17,4.27,4.28,4.11,3440335,1473048258.5,4.14,3.89,0.16,1.8
2026-03-25,000100,4.28,4.25,4.31,4.22,3308800,1439537178.98,2.11,-0.47,-0.02,1.73
2026-03-26,000100,4.24,4.18,4.27,4.16,2411538,1037131358.33,2.59,-1.65,-0.07,1.26
2026-03-27,000100,4.16,4.24,4.25,4.15,2229570,960621209.41,2.39,1.44,0.06,1.17
2026-03-30,000100,4.18,4.27,4.27,4.17,3063629,1325713542.96,2.36,0.71,0.03,1.6
2026-03-31,000100,4.24,4.18,4.27,4.17,3122175,1343730796.83,2.34,-2.11,-0.09,1.63
2026-04-01,000100,4.24,4.23,4.25,4.18,3016312,1298582680.64,1.67,1.2,0.05,1.58
2026-04-02,000100,4.2,4.11,4.21,4.09,3604426,1521952172.13,2.84,-2.84,-0.12,1.88
2026-04-03,000100,4.11,4.07,4.14,4.06,2089945,871387717.09,1.95,-0.97,-0.04,1.09
2026-04-07,000100,4.08,4.05,4.1,4.02,2017928,836130987.95,1.97,-0.49,-0.02,1.05
2026-04-08,000100,4.16,4.22,4.23,4.09,4637591,1974799909.23,3.46,4.2,0.17,2.42
2026-04-09,000100,4.17,4.2,4.21,4.15,2586183,1104820103.6,1.42,-0.47,-0.02,1.35
2026-04-10,000100,4.25,4.25,4.31,4.24,3476571,1517810861.8,1.67,1.19,0.05,1.82
2026-04-13,000100,4.21,4.24,4.28,4.17,2840250,1223905800.26,2.59,-0.24,-0.01,1.48
2026-04-14,000100,4.29,4.29,4.35,4.26,3228589,1418409415.19,2.12,1.18,0.05,1.69
2026-04-15,000100,4.31,4.26,4.32,4.25,2710320,1184145364.07,1.63,-0.7,-0.03,1.42
2026-04-16,000100,4.27,4.24,4.27,4.17,3250953,1401419796.41,2.35,-0.47,-0.02,1.7
2026-04-17,000100,4.23,4.21,4.26,4.19,2382248,1026436956.52,1.65,-0.71,-0.03,1.25
2026-04-20,000100,4.22,4.28,4.32,4.21,3831039,1670433839.44,2.61,1.66,0.07,2.0
2026-04-21,000100,4.27,4.25,4.29,4.19,3548241,1534843642.2,2.34,-0.7,-0.03,1.85
2026-04-22,000100,4.22,4.26,4.28,4.21,3353678,1457481736.3,1.65,0.24,0.01,1.75
2026-04-23,000100,4.26,4.17,4.27,4.15,3829516,1637962751.1,2.82,-2.11,-0.09,2.0
2026-04-24,000100,4.16,4.14,4.16,4.08,2853444,1199865522.68,1.92,-0.72,-0.03,1.49
2026-04-27,000100,4.13,4.21,4.25,4.11,3779291,1618957390.2,3.38,1.69,0.07,1.98
2026-04-28,000100,4.21,4.17,4.24,4.14,3100350,1320458696.62,2.38,-0.95,-0.04,1.62
2026-04-29,000100,4.15,4.23,4.24,4.13,4173383,1784005699.65,2.64,1.44,0.06,2.18
2026-04-30,000100,4.32,4.18,4.38,4.17,6957944,3028827918.69,4.96,-1.18,-0.05,3.64
2026-05-06,000100,4.2,4.2,4.23,4.15,5997088,2565471274.44,1.91,0.48,0.02,3.13
2026-05-07,000100,4.26,4.21,4.32,4.2,6900663,3003157775.53,2.86,0.24,0.01,3.61
2026-05-08,000100,4.19,4.13,4.2,4.09,6493101,2738014701.22,2.61,-1.9,-0.08,3.39
2026-05-11,000100,4.15,4.25,4.29,4.15,9135259,3955173622.35,3.39,2.91,0.12,4.77
2026-05-12,000100,4.26,4.18,4.26,4.17,5329193,2290203707.81,2.12,-1.65,-0.07,2.79
2026-05-13,000100,4.17,4.28,4.28,4.16,5515192,2383604970.98,2.87,2.39,0.1,2.88
2026-05-14,000100,4.28,4.19,4.32,4.19,4623411,2006975347.44,3.04,-2.1,-0.09,2.42
2026-05-15,000100,4.22,4.09,4.24,4.08,6763993,2863652224.22,3.82,-2.39,-0.1,3.54
2026-05-18,000100,4.09,4.13,4.16,4.03,4317445,1811009390.21,3.18,0.98,0.04,2.26
2026-05-19,000100,4.11,4.21,4.22,4.07,4846094,2056682506.34,3.63,1.94,0.08,2.53
2026-05-20,000100,4.18,4.14,4.2,4.09,4486764,1891916036.03,2.61,-1.66,-0.07,2.35
2026-05-21,000100,4.47,4.28,4.56,4.15,23881940,10868581971.42,9.9,3.38,0.14,12.48
2026-05-22,000100,4.16,4.29,4.36,4.04,19596776,8329801613.29,7.48,0.23,0.01,10.24
2026-05-25,000100,4.29,4.35,4.42,4.24,12381839,5468638541.35,4.2,1.4,0.06,6.47
2026-05-26,000100,4.29,4.56,4.64,4.28,16752598,7683024514.9,8.28,4.83,0.21,8.76
2026-05-27,000100,4.57,4.59,4.84,4.52,15703706,7451093540.87,7.02,0.66,0.03,8.21
2026-05-28,000100,4.51,4.5,4.6,4.39,9801139,4476875502.36,4.58,-1.96,-0.09,5.12
2026-05-29,000100,4.48,4.19,4.48,4.17,11156233,4869025347.94,6.89,-6.89,-0.31,5.83
2026-06-01,000100,4.18,4.31,4.44,4.18,10253294,4534573144.12,6.21,2.86,0.12,5.36
2026-06-02,000100,4.29,4.34,4.36,4.17,7858500,3415470872.99,4.41,0.7,0.03,4.11
2026-06-03,000100,4.57,4.65,4.78,4.57,23853333,11497207558.86,4.84,7.14,0.31,12.47
2026-06-04,000100,4.63,4.83,4.94,4.59,21305466,10364390980.15,7.53,3.87,0.18,11.14
2026-06-05,000100,4.8,4.8,5.06,4.73,18851179,9394537920.07,6.83,-0.62,-0.03,9.85
2026-06-08,000100,4.65,4.56,4.8,4.52,13012086,6146159938.62,5.83,-5.0,-0.24,6.8
2026-06-09,000100,4.65,4.77,4.81,4.54,12178315,5837622906.29,5.92,4.61,0.21,6.37
2026-06-10,000100,4.68,4.58,4.69,4.49,10210781,4750607823.57,4.19,-3.98,-0.19,5.34
2026-06-11,000100,4.55,4.51,4.6,4.45,8927828,4030677872.08,3.28,-1.53,-0.07,4.67
2026-06-12,000100,4.59,4.55,4.65,4.45,12013767,5466612248.78,4.43,0.89,0.04,6.28
2026-06-15,000100,4.57,4.62,4.66,4.53,9240689,4246879331.2,2.86,1.54,0.07,4.83
2026-06-16,000100,4.6,4.65,4.78,4.59,10527583,4933032194.21,4.11,0.65,0.03,5.5
2026-06-17,000100,4.6,5.12,5.12,4.59,21313148,10656098123.69,11.4,10.11,0.47,11.14
2026-06-18,000100,5.21,5.0,5.24,4.98,18041617,9165948105.76,5.08,-2.34,-0.12,9.43
2026-06-22,000100,5.1,4.99,5.17,4.9,14953751,7524589321.47,5.4,-0.2,-0.01,7.82
2026-06-23,000100,4.94,4.85,5.01,4.8,11226547,5474184671.77,4.21,-2.81,-0.14,5.87
2026-06-24,000100,4.8,4.85,4.95,4.75,11765944,5701700643.2,4.12,0.0,0.0,6.15
2026-06-25,000100,5.07,5.34,5.34,5.02,22584806,11902149516.73,6.6,10.1,0.49,11.8
2026-06-26,000100,5.36,5.4,5.67,5.29,24403472,13319783499.88,7.12,1.12,0.06,12.76
2026-06-29,000100,5.43,5.29,5.57,5.2,17084609,9143344961.18,6.85,-2.04,-0.11,8.93
2026-06-30,000100,5.35,5.82,5.82,5.33,11718305,6656399856.14,9.26,10.02,0.53,6.12
2026-07-01,000100,5.98,6.12,6.26,5.86,26059238,15780837053.12,6.87,5.15,0.3,13.62
2026-07-02,000100,5.88,5.92,6.18,5.51,24698461,14418561316.7,10.95,-3.27,-0.2,12.91
2026-07-03,000100,5.77,5.65,5.95,5.48,16631712,9419970192.07,7.94,-4.56,-0.27,8.69
2026-07-06,000100,5.6,5.19,5.63,5.18,16484479,8752343878.14,7.96,-8.14,-0.46,8.62
2026-07-07,000100,5.19,5.26,5.41,5.12,12212721,6443507982.57,5.59,1.35,0.07,6.38
2026-07-08,000100,5.19,5.04,5.31,4.93,11724135,5924376569.85,7.22,-4.18,-0.22,6.13
2026-07-09,000100,5.05,5.36,5.38,5.05,13829470,7219442793.66,6.55,6.35,0.32,7.23
2026-07-10,000100,5.37,5.12,5.49,5.12,13076890,6951893698.49,6.9,-4.48,-0.24,6.5
2026-07-13,000100,5.07,4.81,5.11,4.76,10993521,5389379118.36,6.84,-6.05,-0.31,5.46
2026-07-14,000100,4.99,5.13,5.16,4.91,11272724,5680738287.67,5.2,6.65,0.32,5.6
2026-07-15,000100,5.23,5.02,5.24,4.95,8280522,4196648874.43,5.65,-2.14,-0.11,4.12
2026-07-16,000100,4.9,5.03,5.07,4.88,3561718,1777593694.22,3.78,0.2,0.01,1.77
