date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-13,601126,47.83,46.01,47.93,45.64,333846,1579603853.0,4.73,-5.06,-2.45,4.05
2026-03-16,601126,46.03,47.5,47.75,44.05,399386,1855495194.0,8.04,3.24,1.49,4.84
2026-03-17,601126,47.5,46.79,47.86,46.52,248835,1188456784.0,2.82,-1.49,-0.71,3.02
2026-03-18,601126,47.22,47.5,47.84,46.08,217051,1037771326.0,3.76,1.52,0.71,2.63
2026-03-19,601126,46.48,45.38,47.06,45.0,202281,942388239.0,4.34,-4.46,-2.12,2.45
2026-03-20,601126,45.97,45.49,47.36,45.09,240754,1128510332.0,5.0,0.24,0.11,2.92
2026-03-23,601126,44.25,42.56,45.27,42.04,326550,1445363569.0,7.1,-6.44,-2.93,3.96
2026-03-24,601126,43.08,42.84,43.22,39.62,404114,1700924052.0,8.46,0.66,0.28,4.9
2026-03-25,601126,43.67,43.98,45.68,43.53,268850,1215572783.0,5.02,2.66,1.14,3.26
2026-03-26,601126,43.89,44.12,45.38,43.75,178099,802193055.0,3.71,0.32,0.14,2.16
2026-03-27,601126,44.12,45.06,46.27,43.36,256351,1176557458.0,6.6,2.13,0.94,3.11
2026-03-30,601126,44.66,44.15,45.13,43.3,214804,961209121.0,4.06,-2.02,-0.91,2.6
2026-03-31,601126,44.58,42.36,44.89,42.28,226672,996191419.0,5.91,-4.05,-1.79,2.75
2026-04-01,601126,43.78,43.69,44.2,43.23,214704,953657942.0,2.29,3.14,1.33,2.6
2026-04-02,601126,43.48,40.87,43.48,40.49,267718,1134243737.0,6.84,-6.45,-2.82,3.24
2026-04-03,601126,41.37,41.02,42.28,40.48,182513,767077492.0,4.4,0.37,0.15,2.21
2026-04-07,601126,41.14,39.18,41.43,38.98,210859,848712897.0,5.97,-4.49,-1.84,2.56
2026-04-08,601126,40.94,43.03,43.08,40.76,327871,1399185427.0,5.92,9.83,3.85,3.97
2026-04-09,601126,42.28,43.06,44.07,41.87,231073,1011083032.0,5.11,0.07,0.03,2.8
2026-04-10,601126,43.43,42.93,44.5,42.35,259001,1138198226.0,4.99,-0.3,-0.13,3.14
2026-04-13,601126,42.29,43.64,45.08,41.93,282503,1250630324.0,7.34,1.65,0.71,3.42
2026-04-14,601126,43.23,43.38,44.03,41.88,327436,1434391831.0,4.93,-0.6,-0.26,3.97
2026-04-15,601126,43.66,44.33,45.58,43.43,366387,1665367063.0,4.96,2.19,0.95,4.44
2026-04-16,601126,44.99,45.78,45.78,43.08,318792,1446619216.0,6.09,3.27,1.45,3.86
2026-04-17,601126,45.73,47.41,48.28,45.41,346652,1652272594.0,6.27,3.56,1.63,4.2
2026-04-20,601126,46.93,48.11,48.16,46.26,294525,1411173736.0,4.01,1.48,0.7,3.57
2026-04-21,601126,47.93,49.18,49.62,46.39,311699,1520368216.0,6.71,2.22,1.07,3.78
2026-04-22,601126,48.81,52.68,54.17,48.58,406200,2129007902.0,11.37,7.12,3.5,4.92
2026-04-23,601126,53.37,51.56,57.08,49.59,492061,2601823223.0,14.22,-2.13,-1.12,5.96
2026-04-24,601126,50.98,49.23,51.69,48.59,304745,1540123048.0,6.01,-4.52,-2.33,3.69
2026-04-27,601126,49.23,50.68,52.08,49.19,280814,1448352248.0,5.87,2.95,1.45,3.4
2026-04-28,601126,50.51,51.49,53.36,50.16,291470,1535427926.0,6.31,1.6,0.81,3.53
2026-04-29,601126,51.28,53.27,53.96,50.68,274273,1454020124.0,6.37,3.46,1.78,3.32
2026-04-30,601126,53.26,55.33,55.64,52.78,354321,1951372923.0,5.37,3.87,2.06,4.29
2026-05-06,601126,56.27,59.13,60.94,55.91,430949,2590416500.0,9.09,6.87,3.8,5.22
2026-05-07,601126,60.32,59.88,60.58,58.5,276979,1660827223.0,3.52,1.27,0.75,3.36
2026-05-08,601126,59.03,63.48,63.48,57.34,372177,2283679336.0,10.25,6.01,3.6,4.51
2026-05-11,601126,63.5,68.1,69.9,63.09,329110,2211542374.0,10.73,7.28,4.62,3.99
2026-05-12,601126,67.58,73.38,73.8,66.5,313310,2215345967.0,10.72,7.75,5.28,3.8
2026-05-13,601126,72.64,80.79,80.79,71.34,328172,2581487973.0,12.88,10.1,7.41,3.98
2026-05-14,601126,79.28,73.36,82.27,73.22,458474,3538780985.0,11.2,-9.2,-7.43,5.56
2026-05-15,601126,72.68,75.79,78.83,72.38,360706,2736199004.0,8.79,3.31,2.43,4.37
2026-05-18,601126,75.79,83.44,83.44,74.79,327718,2636441722.0,11.41,10.09,7.65,3.97
2026-05-19,601126,82.6,80.86,86.68,80.17,333656,2763464573.0,7.8,-3.09,-2.58,4.04
2026-05-20,601126,80.88,85.76,88.16,78.44,350591,2931690083.0,12.02,6.06,4.9,4.25
2026-05-21,601126,86.08,80.95,88.15,80.34,292634,2503323138.0,9.11,-5.61,-4.81,3.55
2026-05-22,601126,81.27,81.62,85.84,80.08,290039,2418253316.0,7.12,0.83,0.67,3.52
2026-05-25,601126,81.78,80.16,82.87,75.68,466611,3677382716.0,8.81,-1.79,-1.46,5.66
2026-05-26,601126,78.04,75.28,79.18,74.29,397923,3058776321.0,6.1,-6.09,-4.88,4.82
2026-05-27,601126,76.0,82.81,82.81,75.5,436616,3556085046.0,9.71,10.0,7.53,5.29
2026-05-28,601126,85.2,82.02,85.83,79.83,360374,2955770410.0,7.25,-0.95,-0.79,4.37
2026-05-29,601126,82.03,77.9,83.92,77.0,364228,2924325319.0,8.44,-5.02,-4.12,4.41
2026-06-01,601126,77.95,75.66,79.95,75.0,317881,2451079479.0,6.35,-2.88,-2.24,3.85
2026-06-02,601126,75.32,76.66,77.63,71.33,337962,2525683788.0,8.33,1.32,1.0,4.1
2026-06-03,601126,76.59,76.5,79.68,74.52,267103,2060986872.0,6.73,-0.21,-0.16,3.24
2026-06-04,601126,75.55,74.58,76.49,74.3,216096,1626771208.0,2.86,-2.51,-1.92,2.62
2026-06-05,601126,73.96,72.05,74.57,71.19,292031,2123657909.0,4.53,-3.39,-2.53,3.54
2026-06-08,601126,71.4,67.96,72.5,66.33,289108,1997887160.0,8.56,-5.68,-4.09,3.5
2026-06-09,601126,70.38,70.96,72.26,68.5,256916,1809802537.0,5.53,4.41,3.0,3.11
2026-06-10,601126,69.67,68.34,70.52,67.0,195569,1341856386.0,4.96,-3.69,-2.62,2.37
2026-06-11,601126,68.75,67.07,70.25,66.01,184351,1254568673.0,6.2,-1.86,-1.27,2.23
2026-06-12,601126,69.5,67.18,69.5,66.88,203109,1382633844.0,3.91,0.16,0.11,2.46
2026-06-15,601126,67.99,70.4,70.66,67.41,306311,2127768167.0,4.84,4.79,3.22,3.71
2026-06-16,601126,70.88,72.07,73.9,69.89,477998,3445153541.0,5.7,2.37,1.67,5.79
2026-06-17,601126,71.74,70.87,73.36,69.54,371636,2648136166.0,5.3,-1.67,-1.2,4.5
2026-06-18,601126,70.5,74.63,77.82,70.3,479440,3585455102.0,10.61,5.31,3.76,5.81
2026-06-22,601126,75.0,77.81,79.79,72.17,559224,4271948520.0,10.21,4.26,3.18,6.78
