date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,002241,23.95,23.23,24.15,23.21,725491,1734443175.82,3.92,-3.01,-0.72,2.31
2026-03-23,002241,22.68,22.13,22.9,22.05,864553,1960592752.31,3.66,-4.74,-1.1,2.75
2026-03-24,002241,22.49,22.3,22.58,21.8,674414,1504771876.75,3.52,0.77,0.17,2.15
2026-03-25,002241,22.4,23.13,23.24,22.4,887889,2055581853.74,3.77,3.72,0.83,2.83
2026-03-26,002241,23.02,22.51,23.19,22.46,571300,1313928462.01,3.16,-2.68,-0.62,1.82
2026-03-27,002241,22.19,22.46,22.63,22.13,480905,1087435486.46,2.22,-0.22,-0.05,1.53
2026-03-30,002241,22.01,22.22,22.23,21.65,633099,1402175348.69,2.58,-1.07,-0.24,2.02
2026-03-31,002241,22.22,22.16,22.75,22.11,523641,1182989752.72,2.88,-0.27,-0.06,1.67
2026-04-01,002241,22.6,22.6,22.77,22.42,449293,1021863026.38,1.58,1.99,0.44,1.43
2026-04-02,002241,22.5,22.36,22.88,22.27,512971,1167971252.4,2.7,-1.06,-0.24,1.63
2026-04-03,002241,22.46,22.01,22.52,21.95,360315,804591154.48,2.55,-1.57,-0.35,1.15
2026-04-07,002241,22.01,22.06,22.33,21.91,316249,705696497.28,1.91,0.23,0.05,1.01
2026-04-08,002241,22.66,23.34,23.34,22.6,938752,2177086450.76,3.35,5.8,1.28,2.99
2026-04-09,002241,23.08,23.49,23.84,22.96,886796,2096971169.47,3.77,0.64,0.15,2.82
2026-04-10,002241,23.77,24.21,24.58,23.69,1148214,2796062130.29,3.79,3.07,0.72,3.65
2026-04-13,002241,23.9,24.1,24.29,23.81,622380,1511496225.23,1.98,-0.45,-0.11,1.98
2026-04-14,002241,24.4,24.29,24.5,24.09,662057,1622923896.43,1.7,0.79,0.19,2.11
2026-04-15,002241,24.45,23.9,24.55,23.85,628800,1533849600.86,2.88,-1.61,-0.39,2.0
2026-04-16,002241,23.96,24.02,24.17,23.8,613156,1482239560.8,1.55,0.5,0.12,1.95
2026-04-17,002241,23.81,23.99,24.33,23.81,569778,1381310674.43,2.16,-0.12,-0.03,1.81
2026-04-20,002241,24.09,24.68,24.91,24.08,1064419,2631358483.12,3.46,2.88,0.69,3.39
2026-04-21,002241,24.48,24.37,24.53,23.97,752563,1839389799.09,2.27,-1.26,-0.31,2.39
2026-04-22,002241,24.27,24.63,24.77,24.2,758668,1881350905.9,2.34,1.07,0.26,2.41
2026-04-23,002241,24.64,24.11,24.7,23.92,811396,1981390200.4,3.17,-2.11,-0.52,2.58
2026-04-24,002241,24.56,24.15,24.95,24.08,1053147,2595757829.23,3.61,0.17,0.04,3.35
2026-04-27,002241,24.2,24.88,25.13,24.17,1344261,3354112116.37,3.98,3.02,0.73,4.28
2026-04-28,002241,24.62,24.19,24.75,24.06,926602,2279388619.39,2.77,-2.77,-0.69,2.95
