date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-13,300502,265.84,280.74,284.99,265.01,407737,15913142977.0,7.4,4.04,10.9,4.61
2026-03-16,300502,282.17,294.45,297.88,279.29,472241,19206187285.0,6.62,4.88,13.71,5.33
2026-03-17,300502,300.72,277.38,304.2,274.95,453934,18332357744.0,9.93,-5.8,-17.07,5.13
2026-03-18,300502,284.43,307.07,307.39,283.57,609727,25254364373.0,8.59,10.7,29.69,6.89
2026-03-19,300502,304.29,313.86,321.29,304.29,543572,24009255548.0,5.54,2.21,6.79,6.14
2026-03-20,300502,333.57,340.04,349.49,327.06,671922,32110554587.0,7.15,8.34,26.18,7.59
2026-03-23,300502,325.09,328.17,340.62,322.86,480832,22255883379.0,5.22,-3.49,-11.87,5.43
2026-03-24,300502,327.14,333.57,333.81,312.14,406861,18507025451.0,6.6,1.65,5.4,4.6
2026-03-25,300502,349.44,339.43,350.71,330.0,458162,21847463348.0,6.21,1.76,5.86,5.17
2026-03-26,300502,334.3,325.71,342.14,324.37,365099,17063415124.0,5.24,-4.04,-13.72,4.12
2026-03-27,300502,318.06,318.86,328.79,313.58,298317,13437274609.0,4.67,-2.1,-6.85,3.37
2026-03-30,300502,317.29,326.7,330.71,317.29,255254,11604391608.0,4.21,2.46,7.84,2.88
2026-03-31,300502,317.61,315.6,323.93,309.79,283290,12570885753.0,4.33,-3.4,-11.1,3.2
2026-04-01,300502,328.95,328.29,330.0,316.43,312649,14262847447.0,4.3,4.02,12.69,3.53
2026-04-02,300502,322.94,318.92,328.56,315.57,218135,9827394555.0,3.96,-2.85,-9.37,2.46
2026-04-03,300502,325.71,324.5,334.29,323.61,336360,15504869055.0,3.35,1.75,5.58,3.8
2026-04-07,300502,320.71,326.93,333.57,314.42,284174,12838778805.0,5.9,0.75,2.43,3.21
2026-04-08,300502,338.64,357.5,357.86,334.35,469399,22906042565.0,7.19,9.35,30.57,5.3
2026-04-09,300502,350.21,349.29,354.86,347.86,298416,14697987954.0,1.96,-2.3,-8.21,3.37
2026-04-10,300502,351.43,372.5,376.43,345.71,444844,22594696258.0,8.79,6.64,23.21,5.02
2026-04-13,300502,369.29,365.51,372.14,356.44,375113,19116007562.0,4.21,-1.88,-6.99,4.24
2026-04-14,300502,372.81,370.71,384.21,367.14,387738,20334797616.0,4.67,1.42,5.2,4.38
2026-04-15,300502,374.3,354.27,380.71,349.3,460646,23514279379.0,8.47,-4.43,-16.44,5.2
2026-04-16,300502,354.29,383.21,384.95,353.57,418603,21855620324.0,8.86,8.17,28.94,4.73
2026-04-17,300502,392.14,420.0,420.7,386.45,416195,23873640630.0,8.94,9.6,36.79,4.7
2026-04-20,300502,420.0,415.71,425.69,411.43,342506,20041119488.0,3.4,-1.02,-4.29,3.87
2026-04-21,300502,412.14,412.5,415.71,403.57,287544,16511829691.0,2.92,-0.77,-3.21,3.25
2026-04-22,300502,405.71,444.08,445.9,405.02,433446,25875960934.0,9.91,7.66,31.58,4.9
2026-04-23,300502,441.43,433.77,447.71,428.56,401775,24651177088.0,4.31,-2.32,-10.31,4.54
2026-04-24,300502,394.11,383.05,404.04,376.44,913871,50103015555.0,6.36,-11.69,-50.72,10.32
2026-04-27,300502,391.71,383.57,394.29,381.33,468082,25436042379.0,3.38,0.14,0.52,5.29
2026-04-28,300502,383.1,381.76,390.71,368.58,357953,19045099165.0,5.77,-0.47,-1.81,4.04
2026-04-29,300502,377.14,382.86,391.79,375.0,275645,14843249571.0,4.4,0.29,1.1,3.11
2026-04-30,300502,391.43,374.85,391.43,369.29,302098,15997132239.0,5.78,-2.09,-8.01,3.41
2026-05-06,300502,384.93,372.49,386.84,368.57,420933,22190843776.0,4.87,-0.63,-2.36,4.75
2026-05-07,300502,373.46,401.79,402.86,365.71,533930,28913955996.0,9.97,7.87,29.3,6.03
2026-05-08,300502,394.29,393.34,399.99,389.62,298005,16488159417.0,2.58,-2.1,-8.45,3.37
2026-05-11,300502,395.0,401.93,406.42,374.46,581077,31811531859.0,8.13,2.18,8.59,6.56
2026-05-12,300502,410.0,422.51,427.68,407.08,524973,30891207515.0,5.13,5.12,20.58,5.93
2026-05-13,300502,417.22,448.56,449.85,415.13,423739,25757402082.0,8.22,6.17,26.05,4.79
2026-05-14,300502,457.5,440.64,466.21,432.79,382290,23891283018.0,7.45,-1.77,-7.92,4.32
2026-05-15,300502,440.0,435.04,449.06,418.06,356062,21683301958.0,7.04,-1.27,-5.6,4.02
2026-05-18,300502,427.14,427.8,440.19,422.86,292637,17654635423.0,3.98,-1.66,-7.24,3.31
