date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2026-03-20,300943,30.3,29.19,30.86,29.17,88662,265249445.0,5.63,-2.7,-0.81,6.65
2026-03-23,300943,28.48,27.25,29.67,26.93,108931,308560859.0,9.39,-6.65,-1.94,8.16
2026-03-24,300943,28.32,27.73,28.49,26.8,81204,224605896.0,6.2,1.76,0.48,6.09
2026-03-25,300943,27.98,27.48,28.93,27.29,85202,240409209.0,5.91,-0.9,-0.25,6.39
2026-03-26,300943,28.02,28.29,29.53,27.13,145850,414088389.0,8.73,2.95,0.81,10.93
2026-03-27,300943,27.49,27.82,28.32,27.4,85046,237943545.0,3.25,-1.66,-0.47,6.37
2026-03-30,300943,27.06,28.82,29.07,27.06,115747,330535991.0,7.23,3.59,1.0,8.67
2026-03-31,300943,28.71,27.45,29.36,27.43,100125,285195419.0,6.7,-4.75,-1.37,7.5
2026-04-01,300943,28.07,27.56,28.52,27.19,73560,204913031.0,4.85,0.4,0.11,5.51
2026-04-02,300943,27.34,26.93,27.74,26.66,73744,200605019.0,3.92,-2.29,-0.63,5.53
2026-04-03,300943,26.87,25.97,27.07,25.77,75434,198060282.0,4.83,-3.56,-0.96,5.65
2026-04-07,300943,26.08,26.04,26.61,25.96,48612,128254291.0,2.5,0.27,0.07,3.64
2026-04-08,300943,26.82,28.57,28.86,26.82,99552,281839309.0,7.83,9.72,2.53,7.46
2026-04-09,300943,28.33,28.34,28.75,27.59,74938,212354436.0,4.06,-0.81,-0.23,5.62
2026-04-10,300943,28.62,28.95,29.27,28.33,109547,317592891.0,3.32,2.15,0.61,8.21
2026-04-13,300943,28.66,29.37,29.55,27.87,101935,294001358.0,5.8,1.45,0.42,7.64
2026-04-14,300943,33.09,33.67,34.87,32.12,330578,1109317841.0,9.36,14.64,4.3,24.78
2026-04-15,300943,33.81,30.89,33.97,30.67,231901,740931626.0,9.8,-8.26,-2.78,17.38
2026-04-16,300943,31.06,31.12,31.38,30.26,138082,427435400.0,3.63,0.74,0.23,10.35
2026-04-17,300943,30.59,30.65,30.95,30.47,79524,245049075.0,1.54,-1.51,-0.47,5.96
2026-04-20,300943,30.53,30.54,30.87,30.14,109569,335745025.0,2.38,-0.36,-0.11,8.21
2026-04-21,300943,30.44,29.62,30.44,29.41,98861,294453298.0,3.37,-3.01,-0.92,7.41
2026-04-22,300943,29.03,30.12,30.22,28.88,85136,254071023.0,4.52,1.69,0.5,6.38
2026-04-23,300943,29.88,29.41,30.48,28.97,73359,217960916.0,5.01,-2.36,-0.71,5.5
2026-04-24,300943,29.12,28.95,29.51,28.49,68616,198687632.0,3.47,-1.56,-0.46,5.14
2026-04-27,300943,28.76,28.72,29.17,28.27,49828,143453854.0,3.11,-0.79,-0.23,3.73
2026-04-28,300943,28.75,28.41,28.83,27.42,84479,238751772.0,4.91,-1.08,-0.31,6.33
2026-04-29,300943,28.83,29.1,29.82,27.95,141389,410938095.0,6.58,2.43,0.69,10.6
2026-04-30,300943,29.38,28.31,29.38,27.94,102237,292120088.0,4.95,-2.71,-0.79,7.66
2026-05-06,300943,28.67,29.28,30.12,28.12,118537,347936794.0,7.06,3.43,0.97,8.88
2026-05-07,300943,29.6,31.23,32.22,29.6,155852,486379864.0,8.95,6.66,1.95,11.68
2026-05-08,300943,30.87,32.62,32.87,30.65,176862,574147982.0,7.11,4.45,1.39,13.26
2026-05-11,300943,35.89,34.16,36.37,33.72,305725,1079107352.0,8.12,4.72,1.54,22.91
2026-05-12,300943,35.87,36.2,38.25,35.12,222706,818113058.0,9.16,5.97,2.04,16.69
2026-05-13,300943,35.1,38.79,40.07,35.1,233028,891899728.0,13.73,7.15,2.59,17.47
2026-05-14,300943,39.87,38.27,39.95,37.88,145669,566592713.0,5.34,-1.34,-0.52,10.92
2026-05-15,300943,38.72,38.69,39.62,37.88,155823,606327643.0,4.55,1.1,0.42,11.68
2026-05-18,300943,38.54,37.56,38.82,36.52,141621,530614039.0,5.94,-2.92,-1.13,10.61
2026-05-19,300943,37.56,37.72,38.53,36.86,97542,368070322.0,4.45,0.43,0.16,7.31
2026-05-20,300943,37.37,38.62,38.84,37.07,89170,340948894.0,4.69,2.39,0.9,6.68
2026-05-21,300943,39.01,35.75,40.37,35.37,141148,535372427.0,12.95,-7.43,-2.87,10.58
2026-05-22,300943,37.57,39.98,40.84,36.43,198437,785253531.0,12.34,11.83,4.23,14.87
2026-05-25,300943,42.81,41.25,43.73,40.05,151014,623508962.0,9.2,3.18,1.27,11.32
2026-05-26,300943,41.0,40.33,43.37,39.88,160540,662999511.0,8.46,-2.23,-0.92,12.03
2026-05-27,300943,39.87,39.62,41.73,39.46,105234,427702556.0,5.63,-1.76,-0.71,7.89
2026-05-28,300943,39.26,40.01,40.72,38.66,84416,334770347.0,5.2,0.98,0.39,6.33
2026-05-29,300943,39.69,38.22,41.77,38.0,105608,420633169.0,9.42,-4.47,-1.79,7.92
2026-06-01,300943,38.3,39.36,40.88,38.0,94296,375063436.0,7.54,2.98,1.14,7.07
2026-06-02,300943,38.91,37.72,39.71,36.89,87828,333882031.0,7.16,-4.17,-1.64,6.58
2026-06-03,300943,37.81,38.18,39.25,37.0,94601,362582730.0,5.97,1.22,0.46,7.09
2026-06-04,300943,37.39,39.18,39.26,36.5,84532,321824236.0,7.23,2.62,1.0,6.34
2026-06-05,300943,38.87,38.41,41.5,38.01,116066,459153210.0,8.91,-1.97,-0.77,8.7
2026-06-08,300943,36.5,35.25,37.6,34.48,100297,360465573.0,8.12,-8.23,-3.16,7.52
2026-06-09,300943,35.96,34.78,36.2,34.05,69766,242584854.0,6.1,-1.33,-0.47,5.23
2026-06-10,300943,34.2,33.99,34.48,33.0,67368,227135878.0,4.26,-2.27,-0.79,5.05
2026-06-11,300943,33.39,32.18,33.89,31.88,77263,251781244.0,5.91,-5.33,-1.81,5.79
2026-06-12,300943,32.87,31.07,33.75,31.01,83303,267598326.0,8.51,-3.45,-1.11,6.24
2026-06-15,300943,31.3,34.99,35.0,31.3,95700,320058731.0,11.91,12.62,3.92,7.17
2026-06-16,300943,36.0,35.31,36.0,34.89,59640,210414741.0,3.17,0.91,0.32,4.47
2026-06-17,300943,35.58,34.5,36.12,33.68,86869,300196800.0,6.91,-2.29,-0.81,6.51
2026-06-18,300943,34.22,41.4,41.4,34.1,220110,860910454.0,21.16,20.0,6.9,16.5
2026-06-22,300943,41.87,45.69,45.94,41.41,236366,1045865712.0,10.94,10.36,4.29,17.72
2026-06-23,300943,46.01,45.3,47.45,44.82,159382,734742030.0,5.76,-0.85,-0.39,11.95
2026-06-24,300943,45.0,44.82,45.3,42.5,123725,543301460.0,6.18,-1.06,-0.48,9.27
2026-06-25,300943,45.15,47.4,49.3,44.85,161377,765341834.0,9.93,5.76,2.58,12.09
2026-06-26,300943,47.03,45.03,47.74,44.78,104872,481604081.0,6.24,-5.0,-2.37,7.86
2026-06-29,300943,45.25,44.25,45.75,42.41,125995,551227957.0,7.42,-1.73,-0.78,9.44
2026-06-30,300943,44.93,44.95,46.0,43.92,86222,386791067.0,4.7,1.58,0.7,6.46
2026-07-01,300943,50.02,47.0,53.94,45.66,326805,1599094534.0,18.42,4.56,2.05,24.49
2026-07-02,300943,44.43,44.85,48.86,43.56,212475,980695409.0,11.28,-4.57,-2.15,15.92
2026-07-03,300943,45.1,46.3,48.88,44.27,131178,609225027.0,10.28,3.23,1.45,9.83
2026-07-06,300943,47.66,50.42,51.99,47.5,169011,846151258.0,9.7,8.9,4.12,12.67
2026-07-07,300943,50.68,46.46,50.99,45.77,154938,743208292.0,10.35,-7.85,-3.96,11.61
2026-07-08,300943,46.8,42.44,46.9,41.96,111891,488776127.0,10.63,-8.65,-4.02,8.39
2026-07-09,300943,42.75,45.41,45.77,41.6,94538,409120138.0,9.83,7.0,2.97,7.09
2026-07-10,300943,45.45,41.98,45.97,41.98,114295,501397634.0,8.79,-7.55,-3.43,8.57
2026-07-13,300943,41.25,35.18,41.48,34.99,156089,582416397.0,15.46,-16.2,-6.8,11.7
2026-07-14,300943,35.51,33.93,35.92,32.14,98116,332449395.0,10.74,-3.55,-1.25,7.35
2026-07-15,300943,34.53,32.68,34.63,32.2,85751,284484607.0,7.16,-3.68,-1.25,6.43
2026-07-16,300943,32.34,31.88,33.25,31.34,44916,144646039.59,5.84,-2.45,-0.8,3.37
