code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
159928,消费ETF汇添富,6.23,3.32,279534650.092,25212238.0,9.02,48396346.0,-23184108.0,-18618573.0,-6593665.0,即时,2026-06-29 10:33:49
