code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002049,紫光国微,86.41,-2.64,5414744756.33,-368967776.0,-6.81,-200872320.0,-168095456.0,148653296.0,220314480.0,即时,2026-07-01 17:51:36
