code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002106,莱宝高科,14.59,3.62,591346916.1,7492365.426987001,1.2670000000000001,2622327.89944545,3371564.4421441504,-1873091.3567467502,-4120800.984842851,即时,2026-06-25 10:57:17
