code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300502,新易盛,607.0,8.98,34527267520.12,4615915776.0,13.37,3388305408.0,1227610368.0,-4596496384.0,-19419711.0,即时,2026-06-30 15:15:31
