code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
603773,沃格光电,140.03,5.76,4273908517.0,86161995.70272,2.016,30156698.495952,38772898.066224,-21540498.92568,-47389097.63649601,即时,2026-06-08 14:03:38
