code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
603678,火炬电子,79.5,5.82,4214507877.0,85849525.45449,2.0370000000000004,30047333.9090715,38632286.4545205,-21462381.3636225,-47217238.999969505,3日排行,2026-06-26 14:28:07
