code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300083,创世纪,11.01,7.41,1589699727.03,245951577.0,15.47,149117465.0,96834112.0,-75449728.0,-170501856.0,10日排行,2026-06-09 17:01:01
002475,立讯精密,69.34,4.84,11550214648.39,244919296.0,2.12,370099296.0,-125180000.0,-167766496.0,-77152800.0,10日排行,2026-06-09 17:01:01
300373,扬杰科技,107.88,14.21,2775144513.64,240883408.0,8.68,73061392.0,167822016.0,-61194976.0,-179688416.0,10日排行,2026-06-09 17:01:01
002747,埃斯顿,37.53,9.99,2777157760.36,233260032.0,8.4,296419184.0,-63159152.0,-109317936.0,-123942112.0,10日排行,2026-06-09 17:01:01
601138,工业富联,74.74,6.04,14788287833.0,228842864.0,1.55,106629584.0,122213280.0,-116136240.0,-112706624.0,10日排行,2026-06-09 17:01:01
002583,海能达,9.39,9.95,548555247.61,228336914.0,41.63,206997524.0,21339390.0,-94611077.0,-133725837.0,10日排行,2026-06-09 17:01:01
001309,德明利,625.74,6.4,6540883417.44,218608208.0,3.34,429398512.0,-210790304.0,-218366272.0,-241934.0,10日排行,2026-06-09 17:01:01
301486,致尚科技,226.23,6.58,1429538974.36,208689544.0,14.6,152418168.0,56271376.0,-109245408.0,-99444137.0,10日排行,2026-06-09 17:01:01
300316,晶盛机电,53.15,16.15,2502421311.62,181118511.0,7.24,12506399.0,168612112.0,-135106544.0,-46011952.0,10日排行,2026-06-09 17:01:01
603005,晶方科技,46.79,3.63,4607546068.0,176943696.0,3.84,57327088.0,119616608.0,-19332944.0,-157610752.0,10日排行,2026-06-09 17:01:01
301308,江波龙,514.65,6.1,6168178072.69,176450384.0,2.86,110816096.0,65634288.0,-176172912.0,-277465.0,10日排行,2026-06-09 17:01:01
300454,深信服,106.88,2.92,1616826075.17,174476963.0,10.79,98267667.0,76209296.0,-57328832.0,-117148128.0,10日排行,2026-06-09 17:01:01
002241,歌尔股份,23.83,3.16,2688501364.9,163692416.0,6.09,147098448.0,16593968.0,-105010208.0,-58682224.0,10日排行,2026-06-09 17:01:01
301205,联特科技,347.5,12.61,3932931486.75,157972272.0,4.02,-27597296.0,185569568.0,-20210592.0,-137761680.0,10日排行,2026-06-09 17:01:01
301269,华大九天,99.5,4.57,1600595426.29,154226230.0,9.64,24213782.0,130012448.0,17514896.0,-171741104.0,10日排行,2026-06-09 17:01:01
000988,华工科技,155.53,4.49,9936018965.2,142531264.0,1.43,-88978896.0,231510160.0,63363312.0,-205894576.0,10日排行,2026-06-09 17:01:01
002611,东方精工,18.51,2.27,915688814.46,134915038.0,14.73,60944649.0,73970389.0,-9303936.0,-125611107.0,10日排行,2026-06-09 17:01:01
300033,同花顺,208.6,1.81,2592698769.02,134378432.0,5.18,117599968.0,16778464.0,-71514048.0,-62864384.0,10日排行,2026-06-09 17:01:01
300308,中际旭创,1180.0,2.17,46676010458.33,124169472.0,0.27,356166656.0,-231997184.0,-123665408.0,-503880.0,10日排行,2026-06-09 17:01:01
300666,江丰电子,224.88,16.18,4958217832.35,120976576.0,2.44,133128800.0,-12152224.0,-174048848.0,53072256.0,10日排行,2026-06-09 17:01:01
002119,康强电子,25.78,6.57,1263416447.15,110700564.0,8.76,66162324.0,44538240.0,-38164000.0,-72536560.0,10日排行,2026-06-09 17:01:01
300655,晶瑞电材,14.98,8.55,1052768660.45,110570698.0,10.5,53430251.0,57140447.0,-61986848.0,-48583856.0,10日排行,2026-06-09 17:01:01
301171,易点天下,41.79,3.72,2923420219.01,107788832.0,3.69,38237632.0,69551200.0,-8369040.0,-99419792.0,10日排行,2026-06-09 17:01:01
300747,锐科激光,45.15,4.61,1931688998.06,105525524.0,5.46,46701380.0,58824144.0,-7302944.0,-98222592.0,10日排行,2026-06-09 17:01:01
301428,世纪恒通,40.07,20.01,473836508.01,103825141.0,21.91,121630949.0,-17805808.0,-41403788.0,-62421354.0,10日排行,2026-06-09 17:01:01
603920,世运电路,59.8,3.55,1651996792.0,96548931.0,5.84,33536275.0,63012656.0,6909888.0,-103458816.0,10日排行,2026-06-09 17:01:01
603328,依顿电子,13.82,6.31,952900639.0,91399114.0,9.59,54215665.0,37183449.0,-18410608.0,-72988521.0,10日排行,2026-06-09 17:01:01
003026,中晶科技,32.85,10.01,320934810.58,89836435.0,27.99,82669650.0,7166785.0,-42835368.0,-47001068.0,10日排行,2026-06-09 17:01:01
300339,润和软件,42.03,4.22,1271017570.15,88487813.0,6.96,9001045.0,79486768.0,-31656064.0,-56831744.0,10日排行,2026-06-09 17:01:01
002815,崇达技术,18.26,6.16,1943255187.02,86367169.0,4.44,50670977.0,35696192.0,32605264.0,-118972432.0,10日排行,2026-06-09 17:01:01
300525,博思软件,9.55,9.77,469696744.37,85673038.0,18.24,45400192.0,40272846.0,-24686744.0,-60986295.0,10日排行,2026-06-09 17:01:01
301029,怡合达,30.03,2.18,709556219.73,82294655.0,11.6,22906194.0,59388461.0,37276842.0,-119571499.0,10日排行,2026-06-09 17:01:01
300802,矩子科技,25.08,6.36,584306233.5,82165332.0,14.06,26174942.0,55990390.0,770098.0,-82935430.0,10日排行,2026-06-09 17:01:01
300035,中科电气,17.48,6.39,609914424.43,79409061.0,13.02,24345071.0,55063990.0,15735386.0,-95144446.0,10日排行,2026-06-09 17:01:01
300620,光库科技,308.65,3.0,5626550601.43,73480608.0,1.31,-9008176.0,82488784.0,66521648.0,-140002256.0,10日排行,2026-06-09 17:01:01
603662,柯力传感,71.15,1.79,1618862491.0,71044938.0,4.39,61249754.0,9795184.0,-12957152.0,-58087776.0,10日排行,2026-06-09 17:01:01
300382,斯莱克,16.67,7.34,625392995.73,70666975.0,11.3,16007096.0,54659879.0,-23943375.0,-46723600.0,10日排行,2026-06-09 17:01:01
002456,欧菲光,9.54,3.25,1297010880.28,70308864.0,5.42,66376432.0,3932432.0,-5583792.0,-64725056.0,10日排行,2026-06-09 17:01:01
300661,圣邦股份,109.99,6.61,2250855153.36,69846761.0,3.1,61557049.0,8289712.0,-66826336.0,-3020416.0,10日排行,2026-06-09 17:01:01
002156,通富微电,64.43,3.49,8141827753.83,69353200.0,0.85,43385776.0,25967424.0,169870464.0,-239223680.0,10日排行,2026-06-09 17:01:01
301396,宏景科技,166.0,4.38,1747705125.22,67346918.0,3.85,108892294.0,-41545376.0,1329488.0,-68676400.0,10日排行,2026-06-09 17:01:01
603690,至纯科技,27.52,6.01,678681131.0,64000984.0,9.43,27894788.0,36106196.0,7217399.0,-71218389.0,10日排行,2026-06-09 17:01:01
300458,全志科技,31.91,5.04,1015722857.98,59058808.0,5.81,44027448.0,15031360.0,-15581200.0,-43477616.0,10日排行,2026-06-09 17:01:01
301312,智立方,87.42,5.33,489773468.33,58915046.0,12.03,32178910.0,26736136.0,-14650267.0,-44264780.0,10日排行,2026-06-09 17:01:01
300229,拓尔思,16.8,7.21,576757797.75,57113325.0,9.9,23049006.0,34064319.0,22753344.0,-79866668.0,10日排行,2026-06-09 17:01:01
301183,东田微,210.79,7.56,1344479958.87,55516349.0,4.13,84402461.0,-28886112.0,-21586736.0,-33929600.0,10日排行,2026-06-09 17:01:01
002371,北方华创,617.1,5.35,6210398732.26,53930160.0,0.87,121032336.0,-67102176.0,-53302368.0,-627792.0,10日排行,2026-06-09 17:01:01
300870,欧陆通,295.1,13.94,1939302763.54,50238107.0,2.59,55900075.0,-5661968.0,-6178400.0,-44059696.0,10日排行,2026-06-09 17:01:01
300007,汉威科技,45.22,4.29,1071635232.04,46999995.0,4.39,14595979.0,32404016.0,21797344.0,-68797336.0,10日排行,2026-06-09 17:01:01
603501,豪威集团,93.32,1.41,1603196812.0,42915551.0,2.68,14388895.0,28526656.0,26940736.0,-69856288.0,10日排行,2026-06-09 17:01:01
002779,中坚科技,79.0,7.13,482507619.89,36228943.0,7.51,21904857.0,14324086.0,-4694695.0,-31534247.0,10日排行,2026-06-09 17:01:01
603083,剑桥科技,180.97,3.55,4087225481.0,33757968.0,0.83,56231376.0,-22473408.0,-192410416.0,158652448.0,10日排行,2026-06-09 17:01:01
603078,江化微,45.44,6.07,2533196278.0,33032816.0,1.3,32296864.0,735952.0,1397264.0,-34430064.0,10日排行,2026-06-09 17:01:01
002409,雅克科技,111.41,5.48,2296126629.86,31303312.0,1.36,55446032.0,-24142720.0,-55520496.0,24217216.0,10日排行,2026-06-09 17:01:01
300378,鼎捷数智,38.37,3.12,684546890.85,31190216.0,4.56,8304083.0,22886133.0,12750001.0,-43940217.0,10日排行,2026-06-09 17:01:01
300738,奥飞数据,19.82,2.48,733606524.13,29199543.0,3.98,15414130.0,13785413.0,17537834.0,-46737380.0,10日排行,2026-06-09 17:01:01
002957,科瑞技术,55.78,2.95,1526462356.93,28949605.0,1.9,51300677.0,-22351072.0,-78352080.0,49402464.0,10日排行,2026-06-09 17:01:01
300623,捷捷微电,32.94,7.02,989815417.89,28659743.0,2.9,32493510.0,-3833767.0,-32829216.0,4169472.0,10日排行,2026-06-09 17:01:01
000837,秦川机床,13.25,4.58,1145872083.03,28626157.0,2.5,-4920607.0,33546764.0,54800944.0,-83427088.0,10日排行,2026-06-09 17:01:01
300634,彩讯股份,24.03,2.52,451329634.4,28604930.0,6.34,-2075063.0,30679993.0,14866050.0,-43470980.0,10日排行,2026-06-09 17:01:01
300077,国民技术,22.77,5.96,931884162.81,28269084.0,3.03,23624028.0,4645056.0,-1917216.0,-26351872.0,10日排行,2026-06-09 17:01:01
300253,卫宁健康,7.39,2.07,284933712.48,27652055.0,9.7,16694939.0,10957116.0,-9343276.0,-18308778.0,10日排行,2026-06-09 17:01:01
605060,联德股份,50.05,6.04,339173583.0,27619282.0,8.14,7808224.0,19811058.0,-19828320.0,-7790963.0,10日排行,2026-06-09 17:01:01
603308,应流股份,61.46,1.67,1463289621.0,27600670.0,1.89,14621950.0,12978720.0,-135685328.0,108084656.0,10日排行,2026-06-09 17:01:01
300913,兆龙互连,59.4,2.7,1016959682.94,25164078.0,2.47,1216521.0,23947557.0,4401344.0,-29565440.0,10日排行,2026-06-09 17:01:01
603773,沃格光电,150.15,10.0,4708962357.0,24446048.0,0.52,12245600.0,12200448.0,10476688.0,-34922752.0,10日排行,2026-06-09 17:01:01
002976,瑞玛精密,31.27,9.99,56845973.6,19726054.0,34.7,24606383.0,-4880329.0,-12061167.0,-7664887.0,10日排行,2026-06-09 17:01:01
002410,广联达,9.39,2.51,289470810.56,19432622.0,6.71,15036617.0,4396005.0,-1851104.0,-17581518.0,10日排行,2026-06-09 17:01:01
301397,溯联股份,31.7,8.64,161857483.8,18233842.0,11.27,12046175.0,6187667.0,2774014.0,-21007856.0,10日排行,2026-06-09 17:01:01
300567,精测电子,188.88,6.23,1248502995.09,17987961.0,1.44,9428804.0,8559157.0,-110607008.0,92619040.0,10日排行,2026-06-09 17:01:01
002185,华天科技,17.64,5.0,4767252726.74,15918864.0,0.33,-9531328.0,25450192.0,6568736.0,-22487600.0,10日排行,2026-06-09 17:01:01
300496,中科创达,66.01,1.96,1388246107.71,15029013.0,1.08,13173637.0,1855376.0,48274496.0,-63303504.0,10日排行,2026-06-09 17:01:01
002979,雷赛智能,54.86,0.29,1068123671.3,15018541.0,1.41,5512634.0,9505907.0,28590352.0,-43608896.0,10日排行,2026-06-09 17:01:01
301236,软通动力,44.76,2.83,3480598166.66,14645824.0,0.42,48105424.0,-33459600.0,7500064.0,-22145888.0,10日排行,2026-06-09 17:01:01
300766,每日互动,24.12,2.51,303416827.13,14424533.0,4.75,3746536.0,10677997.0,-7533025.0,-6891507.0,10日排行,2026-06-09 17:01:01
300671,富满微,46.2,13.15,662371890.78,14417932.0,2.18,31791234.0,-17373302.0,890843.0,-15308775.0,10日排行,2026-06-09 17:01:01
300465,高伟达,16.07,3.48,547437824.69,14361152.0,2.62,7375429.0,6985723.0,-18781906.0,4420754.0,10日排行,2026-06-09 17:01:01
603893,瑞芯微,170.27,4.01,1467708432.0,14286216.0,0.97,42789944.0,-28503728.0,-43345984.0,29059760.0,10日排行,2026-06-09 17:01:01
603090,宏盛股份,61.44,1.96,189481319.0,13981220.0,7.38,-6021242.0,20002462.0,513471.0,-14494691.0,10日排行,2026-06-09 17:01:01
002845,同兴达,15.8,4.5,286395676.75,13852079.0,4.84,2064712.0,11787367.0,-17285385.0,3433306.0,10日排行,2026-06-09 17:01:01
002139,拓邦股份,10.24,0.49,193148352.61,13818677.0,7.15,-1163599.0,14982276.0,979038.0,-14797715.0,10日排行,2026-06-09 17:01:01
301510,固高科技,33.86,-0.79,385769912.9,13377255.0,3.47,3905716.0,9471539.0,-2261997.0,-11115258.0,10日排行,2026-06-09 17:01:01
300278,华昌达,4.7,2.84,187470581.05,13001873.0,6.94,-4480899.0,17482772.0,7551625.0,-20553498.0,10日排行,2026-06-09 17:01:01
300872,天阳科技,18.88,3.85,489156600.15,12927868.0,2.64,18952116.0,-6024248.0,17223834.0,-30151702.0,10日排行,2026-06-09 17:01:01
603322,超讯通信,30.08,2.1,144640408.0,12427711.0,8.59,7594027.0,4833684.0,-3607133.0,-8820578.0,10日排行,2026-06-09 17:01:01
603015,弘讯科技,13.04,3.08,168895008.0,12150948.0,7.19,4599698.0,7551250.0,-4605115.0,-7545834.0,10日排行,2026-06-09 17:01:01
603220,中贝通信,22.3,1.36,449473272.0,11475026.0,2.55,6608047.0,4866979.0,1632029.0,-13107055.0,10日排行,2026-06-09 17:01:01
300809,华辰装备,38.18,6.06,682107528.9,11328212.0,1.66,-7380597.0,18708809.0,-4420752.0,-6907460.0,10日排行,2026-06-09 17:01:01
300853,申昊科技,37.57,7.07,344613888.0,11280952.0,3.27,14415086.0,-3134134.0,-18797192.0,7516240.0,10日排行,2026-06-09 17:01:01
301529,福赛科技,117.85,-1.38,449819833.93,10662679.0,2.37,-9471390.0,20134069.0,-8039022.0,-2623657.0,10日排行,2026-06-09 17:01:01
301165,锐捷网络,59.1,2.43,527438461.31,10450024.0,1.98,-981321.0,11431345.0,-23116369.0,12666345.0,10日排行,2026-06-09 17:01:01
300608,思特奇,11.82,-0.92,317459209.64,9464949.0,2.98,1007226.0,8457723.0,-8404618.0,-1060330.0,10日排行,2026-06-09 17:01:01
300456,赛微电子,42.25,5.57,1498489743.07,9346874.0,0.62,34014138.0,-24667264.0,-22536752.0,13189872.0,10日排行,2026-06-09 17:01:01
603160,汇顶科技,54.53,4.03,325065414.0,9272984.0,2.85,11315781.0,-2042797.0,-611824.0,-8661161.0,10日排行,2026-06-09 17:01:01
300598,诚迈科技,33.18,1.53,160875484.11,9052427.0,5.63,4452620.0,4599807.0,-1111332.0,-7941094.0,10日排行,2026-06-09 17:01:01
603966,法兰泰克,9.12,3.4,80252693.0,8955645.0,11.16,3289560.0,5666085.0,-1467310.0,-7488334.0,10日排行,2026-06-09 17:01:01
603728,鸣志电器,66.12,-1.97,903655715.0,8773659.0,0.97,-9673622.0,18447281.0,48376272.0,-57149936.0,10日排行,2026-06-09 17:01:01
605588,冠石科技,51.97,4.95,155859752.0,8240824.0,5.29,3361216.0,4879608.0,-4207922.0,-4032902.0,10日排行,2026-06-09 17:01:01
300730,科创信息,14.55,7.06,190564137.0,8057385.0,4.23,2439139.0,5618246.0,1614879.0,-9672264.0,10日排行,2026-06-09 17:01:01
003025,思进智能,15.83,1.15,227941817.0,8004357.0,3.51,751424.0,7252933.0,-73819.0,-7930539.0,10日排行,2026-06-09 17:01:01
002006,精工科技,16.0,0.95,97078642.8,7585962.0,7.81,2225853.0,5360109.0,441022.0,-8026983.0,10日排行,2026-06-09 17:01:01
300307,慈星股份,7.45,0.0,225667565.0,6971847.0,3.09,5570077.0,1401770.0,-2632164.0,-4339682.0,10日排行,2026-06-09 17:01:01
301153,中科江南,17.97,1.18,51347480.16,6959671.0,13.55,32720.0,6926951.0,3115541.0,-10075213.0,10日排行,2026-06-09 17:01:01
605133,嵘泰股份,35.79,3.92,315881916.0,6203404.0,1.96,-5110918.0,11314322.0,-11992862.0,5789457.0,10日排行,2026-06-09 17:01:01
301261,恒工精密,90.33,0.79,306706955.57,5392553.0,1.76,1845098.0,3547455.0,-4203097.0,-1189457.0,10日排行,2026-06-09 17:01:01
300836,佰奥智能,71.0,4.14,138257602.5,5115541.0,3.7,1148943.0,3966598.0,-2434010.0,-2681531.0,10日排行,2026-06-09 17:01:01
001266,宏英智能,45.99,1.86,128456298.0,5098004.0,3.97,5064836.0,33168.0,-7392660.0,2294657.0,10日排行,2026-06-09 17:01:01
300369,绿盟科技,6.16,1.48,85292997.25,4811859.0,5.64,2255110.0,2556749.0,-1237043.0,-3574816.0,10日排行,2026-06-09 17:01:01
003007,直真科技,40.08,2.27,88066954.0,4791363.0,5.44,1075464.0,3715899.0,-5224036.0,432673.0,10日排行,2026-06-09 17:01:01
300785,值得买,40.56,1.35,230000576.92,4118984.0,1.79,2209843.0,1909141.0,1087905.0,-5206889.0,10日排行,2026-06-09 17:01:01
002925,盈趣科技,21.85,0.0,282958594.16,4044275.0,1.43,558479.0,3485796.0,3616075.0,-7660350.0,10日排行,2026-06-09 17:01:01
300354,东华测试,34.15,5.11,144781936.2,3813062.0,2.63,-5650267.0,9463329.0,11861302.0,-15674364.0,10日排行,2026-06-09 17:01:01
605056,咸亨国际,19.03,1.6,79460629.0,3565279.0,4.49,2786054.0,779225.0,-2168247.0,-1397031.0,10日排行,2026-06-09 17:01:01
300327,中颖电子,27.45,4.37,503165022.44,3194023.0,0.63,16091815.0,-12897792.0,-12032494.0,8838472.0,10日排行,2026-06-09 17:01:01
300520,科大国创,30.49,1.6,251108924.34,2702024.0,1.08,6769619.0,-4067595.0,-12615862.0,9913838.0,10日排行,2026-06-09 17:01:01
002184,海得控制,11.62,0.69,86389398.0,2648282.0,3.07,-1671631.0,4319913.0,2433690.0,-5081972.0,10日排行,2026-06-09 17:01:01
300645,正元智慧,13.71,0.0,50319292.0,2639136.0,5.24,0.0,2639136.0,-3780840.0,1141704.0,10日排行,2026-06-09 17:01:01
300293,蓝英装备,17.78,2.77,117084649.0,2469791.0,2.11,-21360.0,2491151.0,-2049064.0,-420727.0,10日排行,2026-06-09 17:01:01
003031,中瓷电子,143.79,6.55,1536808560.19,2448049.0,0.16,50243313.0,-47795264.0,6028416.0,-8476448.0,10日排行,2026-06-09 17:01:01
603666,亿嘉和,28.38,-0.32,116121091.0,2369020.0,2.04,-1326855.0,3695875.0,-4051409.0,1682389.0,10日排行,2026-06-09 17:01:01
300195,长荣股份,5.74,1.77,57854316.0,2159100.0,3.73,0.0,2159100.0,4064431.0,-6223531.0,10日排行,2026-06-09 17:01:01
300366,ST创意,5.3,1.34,25122283.0,2081170.0,8.28,1813856.0,267314.0,-832983.0,-1248187.0,10日排行,2026-06-09 17:01:01
300442,润泽科技,76.03,2.59,2129647186.94,1995088.0,0.09,10534192.0,-8539104.0,-18169376.0,16174304.0,10日排行,2026-06-09 17:01:01
300451,创业慧康,3.72,1.36,88843316.08,1780399.0,2.0,-1062266.0,2842665.0,2876185.0,-4656584.0,10日排行,2026-06-09 17:01:01
300556,丝路视觉,20.46,4.44,281396876.0,1738987.0,0.62,803931.0,935056.0,970677.0,-2709663.0,10日排行,2026-06-09 17:01:01
301137,哈焊华通,37.39,2.61,147996065.31,1571343.0,1.06,2414638.0,-843295.0,-1026055.0,-545289.0,10日排行,2026-06-09 17:01:01
301255,通力科技,25.25,-0.32,60961657.14,1220761.0,2.0,0.0,1220761.0,-1154323.0,-66439.0,10日排行,2026-06-09 17:01:01
300532,今天国际,6.9,0.29,57466696.29,1110946.0,1.93,0.0,1110946.0,3423449.0,-4534395.0,10日排行,2026-06-09 17:01:01
002833,弘亚数控,17.98,0.28,84844910.86,1059384.0,1.25,0.0,1059384.0,-2263180.0,1203797.0,10日排行,2026-06-09 17:01:01
301519,舜禹股份,12.81,1.1,41310035.0,1023178.0,2.48,-880492.0,1903670.0,1135475.0,-2158653.0,10日排行,2026-06-09 17:01:01
301448,开创电气,35.37,4.68,72695871.9,934682.0,1.29,-3490141.0,4424823.0,-936816.0,2134.0,10日排行,2026-06-09 17:01:01
301332,德尔玛,8.73,3.8,40236681.57,897692.0,2.23,0.0,897692.0,1341093.0,-2238785.0,10日排行,2026-06-09 17:01:01
002577,雷柏科技,17.44,-1.47,55535840.99,657840.0,1.18,587369.0,70471.0,-4298772.0,3640932.0,10日排行,2026-06-09 17:01:01
301169,零点有数,77.5,3.33,113773165.0,512319.0,0.45,-3576695.0,4089014.0,8449824.0,-8962143.0,10日排行,2026-06-09 17:01:01
300271,华宇软件,5.49,1.29,45185850.16,440845.0,0.98,1099828.0,-658983.0,-1555309.0,1114464.0,10日排行,2026-06-09 17:01:01
301399,英特科技,17.91,0.39,23894254.89,430048.0,1.8,0.0,430048.0,-443699.0,13651.0,10日排行,2026-06-09 17:01:01
300541,先进数通,10.54,1.74,61242562.8,409461.0,0.67,-1054449.0,1463910.0,-2182498.0,1773037.0,10日排行,2026-06-09 17:01:01
300193,佳士科技,7.63,1.33,31600579.0,355328.0,1.12,-993891.0,1349219.0,-12316.0,-343012.0,10日排行,2026-06-09 17:01:01
002380,科远智慧,38.9,2.64,393541818.08,299896.0,0.08,-1942773.0,2242669.0,10742217.0,-11042113.0,10日排行,2026-06-09 17:01:01
003028,振邦智能,25.93,-1.18,28780038.3,282691.0,0.98,0.0,282691.0,1153693.0,-1436383.0,10日排行,2026-06-09 17:01:01
002097,山河智能,8.4,0.72,133673509.17,250470.0,0.19,-458933.0,709403.0,-1979251.0,1728781.0,10日排行,2026-06-09 17:01:01
301533,威马农机,26.33,0.38,22988599.0,202772.0,0.88,0.0,202772.0,-1085619.0,882847.0,10日排行,2026-06-09 17:01:01
301159,三维天地,33.13,0.24,52607081.0,46771.0,0.09,0.0,46771.0,-1242753.0,1195982.0,10日排行,2026-06-09 17:01:01
301325,曼恩斯特,42.19,3.15,133111405.53,7997.0,0.01,952805.0,-944808.0,-4258276.0,4250279.0,10日排行,2026-06-09 17:01:01
300029,*ST天龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10日排行,2026-06-09 17:01:01
301112,信邦智能,31.55,-1.19,52198386.98,-73606.0,-0.14,-187492.0,113886.0,-1900092.0,1973698.0,10日排行,2026-06-09 17:01:01
002337,赛象科技,5.12,1.19,36424354.21,-115299.0,-0.32,0.0,-115299.0,216934.0,-101635.0,10日排行,2026-06-09 17:01:01
301330,熵基科技,27.27,0.22,159480370.65,-271938.0,-0.17,837942.0,-1109880.0,8598529.0,-8326590.0,10日排行,2026-06-09 17:01:01
300154,瑞凌股份,9.3,-0.32,104719855.14,-336152.0,-0.32,-2815984.0,2479832.0,5403501.0,-5067349.0,10日排行,2026-06-09 17:01:01
300493,润欣科技,14.19,0.35,185598467.55,-391874.0,-0.21,-4219379.0,3827505.0,6849045.0,-6457171.0,10日排行,2026-06-09 17:01:01
300097,智云股份,9.49,0.32,125519833.0,-468423.0,-0.37,1969643.0,-2438066.0,6165020.0,-5696597.0,10日排行,2026-06-09 17:01:01
300126,锐奇股份,6.61,-0.75,31641519.0,-602679.0,-1.9,0.0,-602679.0,1075757.0,-473078.0,10日排行,2026-06-09 17:01:01
301380,挖金客,30.78,2.12,42012978.25,-631366.0,-1.5,0.0,-631366.0,-1266631.0,1897997.0,10日排行,2026-06-09 17:01:01
300466,赛摩智能,8.04,-0.25,57440098.0,-720478.0,-1.25,0.0,-720478.0,1623069.0,-902591.0,10日排行,2026-06-09 17:01:01
300902,国安达,14.49,0.28,27420385.0,-772457.0,-2.82,0.0,-772457.0,-1463192.0,2235650.0,10日排行,2026-06-09 17:01:01
300509,新美星,9.28,-0.85,51995888.58,-788064.0,-1.52,-953522.0,165458.0,71256.0,716808.0,10日排行,2026-06-09 17:01:01
603528,多伦科技,6.79,0.59,67309800.0,-788497.0,-1.17,969236.0,-1757733.0,-6117992.0,6906489.0,10日排行,2026-06-09 17:01:01
301199,迈赫股份,20.26,-0.44,57895277.91,-832326.0,-1.44,505394.0,-1337720.0,99651.0,732675.0,10日排行,2026-06-09 17:01:01
301278,快可电子,33.5,1.58,52149909.6,-856369.0,-1.64,1447783.0,-2304152.0,-2316426.0,3172795.0,10日排行,2026-06-09 17:01:01
301517,陕西华达,53.91,2.01,180306606.33,-911866.0,-0.51,7178968.0,-8090834.0,6080704.0,-5168839.0,10日排行,2026-06-09 17:01:01
300011,鼎汉技术,6.12,0.66,38585023.0,-913824.0,-2.37,122166.0,-1035990.0,1239458.0,-325634.0,10日排行,2026-06-09 17:01:01
603583,捷昌驱动,25.59,-1.08,147302078.0,-954299.0,-0.65,-1804955.0,850656.0,3000219.0,-2045920.0,10日排行,2026-06-09 17:01:01
