code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002475,立讯精密,72.51,4.54,14126002818.14,224462184.78024462,1.5890000000000002,78561764.67308562,101007983.15111008,-56115546.195061155,-123454201.62913455,即时,2026-06-24 11:22:18
