code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002138,顺络电子,79.22,8.37,1441554384.56,42230335.69568519,2.9294999999999995,14780617.493489817,19003651.06305834,-10557583.923921298,-23226684.632626858,即时,2026-07-01 09:49:16
