code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
603267,鸿远电子,69.02,-2.53,507559302.0,-54998228.0,-10.84,-37709247.0,-17288981.0,5061852.0,49929467.0,即时,2026-07-03 10:13:22
