code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300223,北京君正,150.52,3.46,2766356624.41,192490848.0,6.96,135799568.0,56691280.0,-21146176.0,-171344688.0,即时,2026-06-12 10:15:24
