code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300608,思特奇,12.12,2.54,455810965.97,4052159.4874733,0.889,1418255.820615655,1823471.7693629852,-1013039.871868325,-2228687.7181103155,即时,2026-06-10 14:54:24
