code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
000733,振华科技,60.9,7.03,3059736690.11,129337872.0,4.23,104023520.0,25314352.0,-77993264.0,-51344576.0,10日排行,2026-06-25 15:01:36
