code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
603005,晶方科技,44.65,-5.78,1367895765.0,-66162746.0,-4.84,-67196602.0,1033856.0,4942160.0,61225072.0,即时,2026-07-03 10:13:20
