code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
301261,恒工精密,73.76,0.03,68522122.3,5401873.0,7.88,130159.0,5271714.0,3429681.0,-8831554.0,即时,2026-07-16 11:05:38
000547,航天发展,14.84,0.34,436322241.37,5388483.0,1.23,1924271.0,3464212.0,-21879684.0,16491200.0,即时,2026-07-16 11:05:36
003007,直真科技,36.73,3.26,61365581.0,5376669.0,8.76,0.0,5376669.0,-2202429.0,-3174240.0,即时,2026-07-16 11:05:37
301199,迈赫股份,20.01,5.87,83679830.84,5339728.0,6.38,1459584.0,3880144.0,6889624.0,-12229352.0,即时,2026-07-16 11:05:38
002520,日发精机,6.09,0.66,130064918.96,5318587.0,4.09,1059078.0,4259509.0,952956.0,-6271544.0,即时,2026-07-16 11:05:37
301489,思泉新材,141.0,0.36,403766348.2,5063485.0,1.25,-12574344.0,17637829.0,5242728.0,-10306213.0,即时,2026-07-16 11:05:38
600718,东软集团,7.93,2.32,58224342.0,5057883.0,8.69,511466.0,4546417.0,-6597669.0,1539787.0,即时,2026-07-16 11:05:39
603308,应流股份,48.89,-3.09,308544861.0,5050447.0,1.64,-3490555.0,8541002.0,-4263392.0,-787055.0,即时,2026-07-16 11:05:39
300490,华自科技,11.49,-0.35,57186931.0,5016651.0,8.77,2267004.0,2749647.0,-4194250.0,-822401.0,即时,2026-07-16 11:05:38
300101,振芯科技,14.86,0.88,70690226.37,4830884.0,6.83,2979436.0,1851448.0,-5616276.0,785392.0,即时,2026-07-16 11:05:37
600588,用友网络,9.47,1.72,302863560.0,4646992.0,1.53,4194874.0,452118.0,-14335753.0,9688761.0,即时,2026-07-16 11:05:39
300588,熙菱信息,22.07,1.01,55066815.0,4625046.0,8.4,-941922.0,5566968.0,-2887675.0,-1737371.0,即时,2026-07-16 11:05:38
301153,中科江南,17.04,5.84,79001900.34,4565584.0,5.78,1966040.0,2599544.0,4301230.0,-8866814.0,即时,2026-07-16 11:05:38
002209,达 意 隆,10.93,6.32,54550984.5,4508537.0,8.26,793669.0,3714868.0,1152570.0,-5661107.0,即时,2026-07-16 11:05:37
603328,依顿电子,9.64,0.21,94726348.0,4501613.0,4.75,1412867.0,3088746.0,-6692395.0,2190782.0,即时,2026-07-16 11:05:39
002085,万丰奥威,10.32,1.67,132421189.0,4319637.0,3.26,4237529.0,82108.0,-5842330.0,1522693.0,即时,2026-07-16 11:05:36
300853,申昊科技,25.22,-0.75,55788485.0,4229032.0,7.58,0.0,4229032.0,-2446466.0,-1782566.0,即时,2026-07-16 11:05:38
002276,万马股份,9.69,2.43,105882426.0,4171280.0,3.94,-4092937.0,8264217.0,-5500579.0,1329299.0,即时,2026-07-16 11:05:37
603596,伯特利,23.75,3.4,273821187.0,4108548.0,1.5,-6390590.0,10499138.0,-5672596.0,1564047.0,即时,2026-07-16 11:05:39
301293,三博脑科,51.92,4.36,443158771.45,3985930.0,0.9,861822.0,3124108.0,16305938.0,-20291868.0,即时,2026-07-16 11:05:38
603583,捷昌驱动,24.22,-0.16,68032184.0,3976616.0,5.85,-637042.0,4613658.0,-2675069.0,-1301547.0,即时,2026-07-16 11:05:39
002373,千方科技,7.44,2.9,112535154.48,3764397.0,3.35,91193.0,3673204.0,-2023640.0,-1740757.0,即时,2026-07-16 11:05:37
300112,万讯自控,6.61,6.1,125755522.44,3754881.0,2.99,-1287725.0,5042606.0,8520114.0,-12274995.0,即时,2026-07-16 11:05:37
300139,晓程科技,36.54,2.27,495244479.72,3746246.0,0.76,2009978.0,1736268.0,12240484.0,-15986731.0,即时,2026-07-16 11:05:37
603966,法兰泰克,8.03,-0.12,24089022.0,3717752.0,15.43,0.0,3717752.0,-388108.0,-3329644.0,即时,2026-07-16 11:05:39
300250,初灵信息,14.3,3.92,75599104.9,3698453.0,4.89,-1140528.0,4838981.0,1218983.0,-4917436.0,即时,2026-07-16 11:05:37
603920,世运电路,39.0,-0.74,377794634.0,3688384.0,0.98,1228061.0,2460323.0,-7585445.0,3900963.0,即时,2026-07-16 11:05:39
300978,东箭科技,8.53,2.77,26040017.0,3554398.0,13.65,0.0,3554398.0,-1350600.0,-2203798.0,即时,2026-07-16 11:05:38
002093,国脉科技,6.58,4.11,83554497.12,3457841.0,4.14,1007340.0,2450501.0,-6225765.0,2767924.0,即时,2026-07-16 11:05:36
603322,超讯科技,28.14,1.3,94745090.0,3422125.0,3.61,-497892.0,3920017.0,-3278852.0,-143273.0,即时,2026-07-16 11:05:39
002106,莱宝高科,10.49,-0.47,111706550.14,3378040.0,3.02,-2858695.0,6236735.0,-3852717.0,474676.0,即时,2026-07-16 11:05:36
603666,亿嘉和,25.42,-0.9,66087333.0,3362005.0,5.09,-244792.0,3606797.0,-2321114.0,-1040890.0,即时,2026-07-16 11:05:39
300421,力星股份,17.27,1.29,63137088.0,3276736.0,5.19,0.0,3276736.0,-2160466.0,-1116270.0,即时,2026-07-16 11:05:38
300579,数字认证,21.38,3.43,59918481.0,3258695.0,5.44,2319207.0,939488.0,-7631470.0,4372776.0,即时,2026-07-16 11:05:38
603626,科森科技,15.42,0.98,187097518.0,3258362.0,1.74,-4895279.0,8153641.0,3736416.0,-6994778.0,即时,2026-07-16 11:05:39
002583,海能达,7.98,0.76,54914620.8,3213734.0,5.85,1346832.0,1866902.0,-3056072.0,-157662.0,即时,2026-07-16 11:05:37
301330,熵基科技,23.62,2.79,44541247.0,3072209.0,6.9,0.0,3072209.0,-3540082.0,467872.0,即时,2026-07-16 11:05:38
300541,先进数通,10.07,2.86,57802113.1,3071492.0,5.31,1006000.0,2065492.0,-4386894.0,1315402.0,即时,2026-07-16 11:05:38
300290,ST荣科,4.33,0.46,54693088.0,2905127.0,5.31,2607000.0,298127.0,-2515902.0,-389225.0,即时,2026-07-16 11:05:37
300563,神宇股份,24.41,1.24,48864856.07,2793359.0,5.72,0.0,2793359.0,1748767.0,-4542126.0,即时,2026-07-16 11:05:38
301510,固高科技,29.07,-1.92,140091226.48,2708605.0,1.93,-1157566.0,3866171.0,3938662.0,-6647267.0,即时,2026-07-16 11:05:38
300525,博思软件,7.79,3.04,85097821.64,2615946.0,3.07,1256188.0,1359758.0,-7336539.0,4720593.0,即时,2026-07-16 11:05:38
300245,ST天玑,5.65,3.29,24672962.0,2590263.0,10.5,1132000.0,1458263.0,315126.0,-2905389.0,即时,2026-07-16 11:05:37
002212,天融信,5.63,2.55,97710479.55,2573348.0,2.63,3919429.0,-1346081.0,-6370587.0,3797239.0,即时,2026-07-16 11:05:37
600198,大唐电信,7.27,-0.68,71630877.0,2364628.0,3.3,2468112.0,-103484.0,-1952801.0,-411827.0,即时,2026-07-16 11:05:39
002777,久远银海,12.69,2.92,59778999.0,2249510.0,3.76,0.0,2249510.0,-614592.0,-1634918.0,即时,2026-07-16 11:05:37
301397,溯联股份,34.8,0.4,38408855.96,2230652.0,5.81,0.0,2230652.0,-1465735.0,-764917.0,即时,2026-07-16 11:05:38
603095,越剑智能,13.11,0.69,26321254.0,2183559.0,8.3,1313000.0,870559.0,1617766.0,-3801325.0,即时,2026-07-16 11:05:39
300556,丝路视觉,16.23,2.4,48231419.0,2179003.0,4.52,-1003242.0,3182245.0,-3404333.0,1225330.0,即时,2026-07-16 11:05:38
002139,拓邦股份,9.99,1.73,108315819.01,2156461.0,1.99,-400343.0,2556804.0,-7775933.0,5619472.0,即时,2026-07-16 11:05:37
000099,中信海直,13.8,1.69,63150366.91,2096012.0,3.32,-153846.0,2249858.0,-5314980.0,3218968.0,即时,2026-07-16 11:05:36
603786,科博达,41.29,1.67,36585955.0,2061359.0,5.63,0.0,2061359.0,-2488845.0,427486.0,即时,2026-07-16 11:05:39
301169,零点有数,57.28,0.77,36394509.0,1992730.0,5.48,0.0,1992730.0,-419899.0,-1572831.0,即时,2026-07-16 11:05:38
300598,诚迈科技,28.57,2.4,132089101.12,1895686.0,1.44,3452674.0,-1556988.0,-6665493.0,4769806.0,即时,2026-07-16 11:05:38
300001,特锐德,31.21,-3.31,315201877.62,1879517.0,0.6,2344.0,1877173.0,1800700.0,-3680216.0,即时,2026-07-16 11:05:37
002031,巨轮智能,5.08,0.0,181159152.82,1845925.0,1.02,3177587.0,-1331662.0,-8059512.0,6213588.0,即时,2026-07-16 11:05:36
301185,鸥玛软件,15.92,1.02,22726532.0,1837151.0,8.08,0.0,1837151.0,-500936.0,-1336215.0,即时,2026-07-16 11:05:38
