code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
301511,德福科技,150.02,3.03,2509076783.41,-22859392.0,-0.91,-16248656.0,-6610736.0,-27730720.0,50590128.0,即时,2026-07-03 10:13:23
