code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002859,洁美科技,92.82,3.0,1495803980.51,81446174.0,5.44,13558062.0,67888112.0,53231568.0,-134677744.0,即时,2026-06-25 10:52:58
