code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
002463,沪电股份,137.0,2.84,15544516836.81,154512497.35789138,0.9939999999999999,54079374.07526198,69530623.81105113,-38628124.339472845,-84981873.54684027,3日排行,2026-06-08 16:32:05
