code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
000733,振华科技,54.83,-4.01,1002530195.47,-76724123.0,-7.65,-58618676.0,-18105447.0,17175088.0,59549020.0,即时,2026-07-03 10:13:22
