code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
600584,长电科技,103.22,-0.32,23467544289.0,-26283649.60368,-0.11199999999999999,-9199277.361288,-11827642.321656,6570912.40092,14456007.282024002,5日排行,2026-07-01 14:30:47
