code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300278,华昌达,4.57,-1.93,168808572.22,-1140301.9053460998,-0.6754999999999999,-399105.6668711349,-513135.8574057449,285075.47633652494,627166.0479403549,3日排行,2026-06-08 16:30:39
301278,快可电子,32.98,-5.07,67752828.17,-1202273.93587665,-1.7745,-420795.8775568275,-541023.2711444926,300568.4839691625,661250.6647321576,3日排行,2026-06-08 16:30:39
003007,直真科技,39.19,-3.0,115645223.0,-1214274.8414999999,-1.0499999999999998,-424996.19452499994,-546423.678675,303568.71037499997,667851.162825,3日排行,2026-06-08 16:30:39
300154,瑞凌股份,9.33,-3.52,104004580.0,-1281336.4256,-1.232,-448467.74895999994,-576601.39152,320334.1064,704735.03408,3日排行,2026-06-08 16:30:39
605056,咸亨国际,18.73,-3.2,116969351.0,-1310056.7312,-1.1199999999999999,-458519.85592,-589525.52904,327514.1828,720531.2021600001,3日排行,2026-06-08 16:30:39
603095,越剑智能,17.93,-4.53,83707355.0,-1327180.113525,-1.5854999999999997,-464513.03973374993,-597231.05108625,331795.02838125,729949.06243875,3日排行,2026-06-08 16:30:39
603320,迪贝电气,20.2,-6.09,65526593.0,-1396699.3297949997,-2.1314999999999995,-488844.76542824984,-628514.6984077499,349174.8324487499,768184.6313872499,3日排行,2026-06-08 16:30:39
300421,力星股份,21.89,-1.66,241443460.04,-1402786.5028324,-0.581,-490975.27599133993,-631253.92627458,350696.6257081,771532.57655782,3日排行,2026-06-08 16:30:39
002006,精工科技,15.85,-2.88,142250346.04,-1433883.4880831998,-1.0079999999999998,-501859.2208291199,-645247.5696374399,358470.87202079996,788635.9184457599,3日排行,2026-06-08 16:30:39
002833,弘亚数控,17.93,-3.13,142957299.42,-1566097.2151460997,-1.0955,-548134.0253011349,-704743.7468157449,391524.3037865249,861353.4683303549,3日排行,2026-06-08 16:30:39
301169,零点有数,75.0,-4.53,103325226.16,-1638221.4607667997,-1.5854999999999997,-573377.5112683799,-737199.6573450599,409555.36519169994,901021.80342174,3日排行,2026-06-08 16:30:39
001266,宏英智能,45.15,-3.07,161338902.23,-1733586.5044613497,-1.0745,-606755.2765614723,-780113.9270076074,433396.6261153374,953472.5774537424,3日排行,2026-06-08 16:30:39
300663,科蓝软件,7.47,-2.61,190678309.93,-1741846.36121055,-0.9134999999999999,-609646.2264236924,-783830.8625447475,435461.5903026375,958015.4986658025,3日排行,2026-06-08 16:30:39
001278,一彬科技,17.23,-4.96,101455087.02,-1761260.3106671995,-1.7359999999999998,-616441.1087335198,-792567.1398002398,440315.0776667999,968693.1708669598,3日排行,2026-06-08 16:30:39
002559,亚威股份,9.74,-2.01,256615603.0,-1805290.7671049994,-0.7034999999999998,-631851.7684867497,-812380.8451972498,451322.69177624985,992909.9219077497,3日排行,2026-06-08 16:30:39
002380,科远智慧,37.9,-1.33,388006663.79,-1806171.01994245,-0.4655,-632159.8569798575,-812776.9589741025,451542.7549856125,993394.0609683476,3日排行,2026-06-08 16:30:39
300293,蓝英装备,17.3,-3.94,131999266.43,-1820269.8840697,-1.379,-637094.459424395,-819121.447831365,455067.471017425,1001148.4362383351,3日排行,2026-06-08 16:30:39
300229,拓尔思,15.67,-1.88,290682077.37,-1912688.0690945995,-0.6579999999999998,-669440.8241831098,-860709.6310925698,478172.01727364986,1051978.43800203,3日排行,2026-06-08 16:30:39
300730,科创信息,13.59,-3.62,151805563.5,-1923376.489545,-1.2670000000000001,-673181.7713407499,-865519.42029525,480844.12238625,1057857.06924975,3日排行,2026-06-08 16:30:39
301397,溯联股份,29.18,-5.41,108384396.76,-2052258.5526506002,-1.8935,-718290.49342771,-923516.3486927701,513064.63816265005,1128742.20395783,3日排行,2026-06-08 16:30:39
300674,宇信科技,15.73,-3.67,167024026.95,-2145423.6261727493,-1.2844999999999998,-750898.2691604622,-965440.6317777372,536355.9065431873,1179982.9943950123,3日排行,2026-06-08 16:30:39
300634,彩讯股份,23.44,-1.72,360364723.88,-2169395.6377576,-0.602,-759288.4732151598,-976228.03699092,542348.9094394,1193167.60076668,3日排行,2026-06-08 16:30:39
603322,超讯通信,29.46,-3.5,183553260.0,-2248527.435,-1.225,-786984.60225,-1011837.3457500001,562131.85875,1236690.0892500002,3日排行,2026-06-08 16:30:39
603933,睿能科技,22.84,-4.44,149307714.0,-2320241.87556,-1.554,-812084.656446,-1044108.844002,580060.46889,1276133.0315580002,3日排行,2026-06-08 16:30:39
605588,冠石科技,49.52,-6.05,116656915.0,-2470210.1751249996,-2.1174999999999997,-864573.5612937498,-1111594.57880625,617552.5437812499,1358615.59631875,3日排行,2026-06-08 16:30:39
300440,运达科技,18.29,-2.97,240505715.18,-2500056.9092961,-1.0394999999999999,-875019.9182536349,-1125025.609183245,625014.227324025,1375031.3001128552,3日排行,2026-06-08 16:30:39
300276,三丰智能,8.49,-0.7,1065937481.5,-2611546.8296749997,-0.245,-914041.3903862499,-1175196.07335375,652886.7074187499,1436350.75632125,3日排行,2026-06-08 16:30:39
