code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300465,高伟达,16.16,1.51,227797407.5,5720322.0,2.51,-2465669.0,8185991.0,3271345.0,-8991666.0,即时,2026-06-18 10:15:37
