code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
000066,中国长城,18.29,-3.99,4168864568.0,-435972448.0,-10.46,-351573856.0,-84398592.0,-7656464.0,443628880.0,即时,2026-07-01 17:51:04
