code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300879,大叶股份,16.71,-3.63,24016421.7,1181375.0,4.92,-15480.0,1196855.0,91219.0,-1272594.0,即时,2026-06-24 10:11:21
300193,佳士科技,8.1,-2.29,16062891.0,1104143.0,6.87,0.0,1104143.0,632306.0,-1736449.0,即时,2026-06-24 10:11:21
003028,振邦智能,23.59,-3.0,14267034.9,1102720.0,7.73,-1784801.0,2887521.0,200454.0,-1303174.0,即时,2026-06-24 10:11:21
001278,一彬科技,16.52,-4.18,15558635.12,1070812.0,6.88,0.0,1070812.0,1440413.0,-2511225.0,即时,2026-06-24 10:11:20
300645,正元智慧,12.58,-3.9,16505761.0,930153.0,5.64,0.0,930153.0,-97863.0,-832290.0,即时,2026-06-24 10:11:21
300382,斯莱克,16.59,-2.35,225842424.0,757618.0,0.34,-11299030.0,12056648.0,9402243.0,-10159861.0,即时,2026-06-24 10:11:21
603320,迪贝电气,19.88,-2.12,16254773.0,754590.0,4.64,1107978.0,-353388.0,-834956.0,80367.0,即时,2026-06-24 10:11:22
300154,瑞凌股份,8.31,-3.93,20181646.0,654170.0,3.24,0.0,654170.0,467185.0,-1121355.0,即时,2026-06-24 10:11:21
300126,锐奇股份,6.17,-3.44,13092365.0,636508.0,4.86,0.0,636508.0,-296927.0,-339581.0,即时,2026-06-24 10:11:21
300430,*ST益通,4.94,-0.6,27431583.0,609683.0,2.22,-648719.0,1258402.0,-171122.0,-438561.0,即时,2026-06-24 10:11:21
300112,万讯自控,6.48,-3.86,17538075.0,584223.0,3.33,0.0,584223.0,520309.0,-1104532.0,即时,2026-06-24 10:11:21
603131,上海沪工,17.29,-0.75,44214923.0,553575.0,1.25,-78396.0,631971.0,-502475.0,-51100.0,即时,2026-06-24 10:11:22
300663,科蓝软件,7.13,-5.19,55735052.0,525034.0,0.94,0.0,525034.0,3215362.0,-3740395.0,即时,2026-06-24 10:11:21
002337,赛象科技,4.67,-3.51,14201661.0,472171.0,3.32,0.0,472171.0,777940.0,-1250111.0,即时,2026-06-24 10:11:20
301378,通达海,26.29,-3.98,20693933.0,345617.0,1.67,0.0,345617.0,1351135.0,-1696752.0,即时,2026-06-24 10:11:21
002779,中坚科技,73.26,-1.86,87442783.0,319731.0,0.37,2153727.0,-1833996.0,-2525378.0,2205647.0,即时,2026-06-24 10:11:21
002209,达 意 隆,11.13,-3.97,24360112.0,317397.0,1.3,-1041976.0,1359373.0,3129303.0,-3446700.0,即时,2026-06-24 10:11:20
301159,三维天地,31.12,-3.92,20322240.06,232017.0,1.14,0.0,232017.0,-1314837.0,1082820.0,即时,2026-06-24 10:11:21
300293,蓝英装备,18.77,0.16,88438581.0,206321.0,0.23,-2960216.0,3166537.0,-420741.0,214420.0,即时,2026-06-24 10:11:21
301339,通行宝,10.87,-2.51,15424804.2,185386.0,1.2,0.0,185386.0,945390.0,-1130775.0,即时,2026-06-24 10:11:21
300466,赛摩智能,7.38,-3.4,22814440.6,183495.0,0.8,0.0,183495.0,166303.0,-349798.0,即时,2026-06-24 10:11:21
603662,柯力传感,69.42,-1.48,290017153.0,162324.0,0.06,802754.0,-640430.0,2273094.0,-2428477.0,即时,2026-06-24 10:11:22
301169,零点有数,73.4,-1.79,30322852.0,109140.0,0.36,0.0,109140.0,1107359.0,-1216499.0,即时,2026-06-24 10:11:21
301332,德尔玛,8.1,-2.06,6302201.0,84465.0,1.34,0.0,84465.0,78359.0,-162824.0,即时,2026-06-24 10:11:21
301505,苏州规划,17.11,-3.17,15268559.0,-23460.0,-0.15,0.0,-23460.0,832797.0,-809337.0,即时,2026-06-24 10:11:21
300337,银邦股份,11.79,-0.42,81733553.43,-35704.0,-0.04,911800.0,-947504.0,-3403463.0,3439167.0,即时,2026-06-24 10:11:21
301112,信邦智能,28.69,-4.05,15133653.0,-38426.0,-0.25,0.0,-38426.0,567306.0,-528880.0,即时,2026-06-24 10:11:21
300768,迪普科技,14.46,-1.97,28475227.0,-38544.0,-0.14,614241.0,-652785.0,687514.0,-648970.0,即时,2026-06-24 10:11:21
603859,能科科技,49.1,-1.11,296293712.0,-118749.0,-0.04,-5464792.0,5346043.0,-10203438.0,10302547.0,即时,2026-06-24 10:11:22
300245,ST天玑,5.76,-3.52,21105026.0,-147539.0,-0.7,0.0,-147539.0,20117.0,127422.0,即时,2026-06-24 10:11:21
300366,ST创意,4.91,-3.16,11347993.0,-181980.0,-1.6,0.0,-181980.0,188767.0,-6787.0,即时,2026-06-24 10:11:21
301519,舜禹股份,11.74,-3.14,13314734.0,-183898.0,-1.38,0.0,-183898.0,103873.0,80025.0,即时,2026-06-24 10:11:21
300029,天龙退,0.16,-5.88,2309025.91,-197978.0,-8.57,0.0,-197978.0,157776.0,40203.0,即时,2026-06-24 10:11:21
301533,威马农机,24.94,-3.33,16957332.0,-203328.0,-1.2,0.0,-203328.0,1126391.0,-923063.0,即时,2026-06-24 10:11:21
301278,快可电子,30.7,-2.82,15185653.0,-281195.0,-1.85,0.0,-281195.0,1602506.0,-1321311.0,即时,2026-06-24 10:11:21
300451,创业慧康,3.32,-3.77,30079350.2,-298479.0,-0.99,0.0,-298479.0,111123.0,187357.0,即时,2026-06-24 10:11:21
300403,汉宇集团,10.15,-1.74,37034863.76,-298872.0,-0.81,1018000.0,-1316872.0,1556618.0,-1257746.0,即时,2026-06-24 10:11:21
605056,咸亨国际,17.17,-1.49,21509597.0,-354409.0,-1.65,196995.0,-551404.0,1270969.0,-909688.0,即时,2026-06-24 10:11:22
