code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
000636,风华高科,69.19,-7.0,2447135927.02,-61155904.0,-2.5,-146748656.0,85592752.0,-98657872.0,159813776.0,即时,2026-07-02 09:55:43
