code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
159819,AI智能,2.087,-4.27,439805016.987,-6572885.978870713,-1.4944999999999997,-2300510.0926047494,-2957798.690491821,1643221.4947176783,3615087.2883788925,3日排行,2026-06-26 10:40:50
